fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
0US1 9:25 300.3 38.61 1.000E+000 2.305E+000 1.787E-006 4.278E+002 2.396E+000 8.232E-008 1.724E-005 7.285E-003 1.715E-005 3.123E-008 2.501E-001 3.600E-003 8.440E-006 1.102E-003 
0US2 9:45 303.5 38.2 1.000E+000 2.283E+000 1.908E-006 4.354E+002 2.341E+000 9.924E-008 1.908E-005 8.195E-003 1.898E-005 3.891E-008 2.501E-001 4.100E-003 9.259E-006 1.022E-003 
0US3 10:6 306.6 37.82 1.000E+000 2.266E+000 1.901E-006 4.437E+002 2.336E+000 1.044E-007 1.751E-005 7.641E-003 1.742E-005 3.329E-008 2.501E-001 3.800E-003 8.532E-006 3.296E-003 
0US4 10:22 309.5 37.46 1.000E+000 2.232E+000 1.905E-006 4.522E+002 2.338E+000 1.083E-007 1.407E-005 6.236E-003 1.400E-005 2.184E-008 2.501E-001 3.100E-003 6.820E-006 1.091E-003 
0US5 10:47 312.5 37.1 1.000E+000 2.199E+000 1.911E-006 4.613E+002 2.329E+000 1.168E-007 1.360E-005 6.125E-003 1.354E-005 2.074E-008 2.501E-001 3.100E-003 6.468E-006 1.321E-003 
0US6 11:4 315.4 36.76 1.000E+000 2.186E+000 1.946E-006 4.702E+002 2.300E+000 1.281E-007 1.322E-005 6.046E-003 1.316E-005 1.990E-008 2.501E-001 3.000E-003 6.417E-006 1.638E-003 
0US7 11:25 318.9 36.36 1.000E+000 2.200E+000 1.844E-006 4.807E+002 2.371E+000 1.158E-007 1.543E-005 7.133E-003 1.536E-005 2.741E-008 2.502E-001 3.600E-003 7.398E-006 3.233E-003 
0US8 11:41 321.6 36.05 1.000E+000 2.163E+000 1.945E-006 4.884E+002 2.367E+000 1.220E-007 1.633E-005 7.621E-003 1.626E-005 3.101E-008 2.503E-001 3.800E-003 7.949E-006 3.001E-004 
0US9 12:1 324.2 35.76 1.000E+000 2.159E+000 1.915E-006 4.952E+002 2.354E+000 1.299E-007 1.584E-005 7.447E-003 1.576E-005 2.938E-008 2.503E-001 3.700E-003 7.730E-006 6.773E-004 
US10 12:17 327.7 35.38 1.000E+000 2.180E+000 1.878E-006 5.033E+002 2.364E+000 1.346E-007 1.705E-005 8.050E-003 1.697E-005 3.422E-008 2.504E-001 4.000E-003 8.344E-006 4.241E-004 
US11 12:50 330.3 35.1 1.000E+000 2.167E+000 2.043E-006 5.082E+002 2.305E+000 1.551E-007 1.609E-005 7.637E-003 1.601E-005 3.063E-008 2.504E-001 3.800E-003 7.851E-006 6.886E-004 
