d Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 1.500000000E+01 1.048655981E+00 1.019717029E+00 2.893895200E-02 1.045648641E+00 1.018188335E+00 2.746030600E-02 3.007340000E-03 1.528694000E-03
150 1.524993176E+01 1.020943227E+00 1.003469623E+00 1.747360400E-02 1.019399016E+00 1.003148404E+00 1.625061200E-02 1.544211000E-03 3.212190000E-04
150 1.549996187E+01 1.012122598E+00 1.173592305E+00 -1.614697070E-01 1.010875853E+00 1.170193672E+00 -1.593178190E-01 1.246745000E-03 3.398633000E-03
150 1.574996808E+01 1.096227332E+00 1.220245943E+00 -1.240186110E-01 1.095370880E+00 1.213328591E+00 -1.179577110E-01 8.564520000E-04 6.917352000E-03
150 1.600000000E+01 1.217961278E+00 1.233721823E+00 -1.576054500E-02 1.210169767E+00 1.223403175E+00 -1.323340800E-02 7.791511000E-03 1.031864800E-02
150 1.624993176E+01 1.269265848E+00 1.237010094E+00 3.225575400E-02 1.253779341E+00 1.222619636E+00 3.115970500E-02 1.548650700E-02 1.439045800E-02
150 1.649996187E+01 1.296728189E+00 1.236061913E+00 6.066627600E-02 1.271129220E+00 1.216539169E+00 5.459005100E-02 2.559896900E-02 1.952274400E-02
150 1.674996808E+01 1.320168550E+00 1.235266059E+00 8.490249100E-02 1.280029292E+00 1.209267016E+00 7.076227600E-02 4.013925800E-02 2.599904300E-02
150 1.700000000E+01 1.341899932E+00 1.237315567E+00 1.045843650E-01 1.281430766E+00 1.203087533E+00 7.834323300E-02 6.046916600E-02 3.422803400E-02
180 1.500000000E+01 1.047789328E+00 1.018540779E+00 2.924854900E-02 1.045252332E+00 1.017303329E+00 2.794900300E-02 2.536996000E-03 1.237450000E-03
180 1.524993176E+01 1.020054041E+00 1.010569066E+00 9.484975000E-03 1.018778260E+00 1.009590774E+00 9.187486000E-03 1.275781000E-03 9.782920000E-04
180 1.549996187E+01 1.011079080E+00 1.161589350E+00 -1.505102700E-01 1.010092479E+00 1.158584120E+00 -1.484916410E-01 9.866010000E-04 3.005230000E-03
180 1.574996808E+01 1.069766949E+00 1.213208143E+00 -1.434411940E-01 1.069513291E+00 1.206659664E+00 -1.371463730E-01 2.536580000E-04 6.548479000E-03
180 1.600000000E+01 1.205476993E+00 1.227397215E+00 -2.192022200E-02 1.198238086E+00 1.217429480E+00 -1.919139400E-02 7.238907000E-03 9.967735000E-03
180 1.624993176E+01 1.262253479E+00 1.230188707E+00 3.206477200E-02 1.247046086E+00 1.216093956E+00 3.095213000E-02 1.520739300E-02 1.409475100E-02
180 1.649996187E+01 1.292406509E+00 1.228619883E+00 6.378662600E-02 1.266533707E+00 1.209287166E+00 5.724654100E-02 2.587280200E-02 1.933271700E-02
180 1.674996808E+01 1.314999532E+00 1.227345958E+00 8.765357400E-02 1.273842502E+00 1.201472336E+00 7.237016600E-02 4.115703000E-02 2.587362200E-02
180 1.700000000E+01 1.338195396E+00 1.229473233E+00 1.087221630E-01 1.275307573E+00 1.195335506E+00 7.997206700E-02 6.288782300E-02 3.413772700E-02
210 1.500000000E+01 1.047077866E+00 1.017679193E+00 2.939867300E-02 1.044877234E+00 1.016638533E+00 2.823870100E-02 2.200632000E-03 1.040660000E-03
210 1.524993176E+01 1.019370602E+00 1.009614900E+00 9.755702000E-03 1.018279239E+00 1.008830797E+00 9.448442000E-03 1.091363000E-03 7.841030000E-04
210 1.549996187E+01 1.010329833E+00 1.150767602E+00 -1.404377690E-01 1.009514500E+00 1.148091404E+00 -1.385769040E-01 8.153330000E-04 2.676198000E-03
210 1.574996808E+01 1.049460879E+00 1.207356683E+00 -1.578958040E-01 1.049670413E+00 1.201082171E+00 -1.514117580E-01 -2.095340000E-04 6.274512000E-03
210 1.600000000E+01 1.192383288E+00 1.221444030E+00 -2.906074200E-02 1.185646799E+00 1.211723312E+00 -2.607651300E-02 6.736489000E-03 9.720718000E-03
210 1.624993176E+01 1.255499544E+00 1.223961767E+00 3.153777700E-02 1.240493584E+00 1.210099353E+00 3.039423100E-02 1.500596000E-02 1.386241400E-02
