T Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.500000000E+01 1.193623514E+00 1.192946021E+00 6.774930000E-04 1.193572133E+00 1.192804590E+00 7.675430000E-04 5.138100000E-05 1.414310000E-04
290 1.524993176E+01 1.210993629E+00 1.196807393E+00 1.418623600E-02 1.210888291E+00 1.196603392E+00 1.428489900E-02 1.053380000E-04 2.040010000E-04
290 1.549996187E+01 1.222966418E+00 1.200457622E+00 2.250879600E-02 1.222761492E+00 1.200177251E+00 2.258424100E-02 2.049260000E-04 2.803710000E-04
290 1.574996808E+01 1.233907088E+00 1.207979076E+00 2.592801200E-02 1.233506700E+00 1.207605937E+00 2.590076300E-02 4.003880000E-04 3.731390000E-04
290 1.600000000E+01 1.247031131E+00 1.214394646E+00 3.263648500E-02 1.246237052E+00 1.213930267E+00 3.230678500E-02 7.940790000E-04 4.643790000E-04
290 1.624993176E+01 1.260689357E+00 1.216825353E+00 4.386400400E-02 1.259095133E+00 1.216247967E+00 4.284716600E-02 1.594224000E-03 5.773860000E-04
290 1.649996187E+01 1.276190885E+00 1.219499909E+00 5.669097600E-02 1.272975354E+00 1.218749304E+00 5.422605000E-02 3.215531000E-03 7.506050000E-04
290 1.674996808E+01 1.294296361E+00 1.229392441E+00 6.490392000E-02 1.287892794E+00 1.228379178E+00 5.951361600E-02 6.403567000E-03 1.013263000E-03
290 1.700000000E+01 1.315665767E+00 1.246798247E+00 6.886752000E-02 1.303373513E+00 1.245408155E+00 5.796535800E-02 1.229225400E-02 1.390092000E-03
295 1.500000000E+01 1.181009675E+00 1.193095343E+00 -1.208566800E-02 1.180967506E+00 1.192965672E+00 -1.199816600E-02 4.216900000E-05 1.296710000E-04
295 1.524993176E+01 1.208580498E+00 1.197839976E+00 1.074052200E-02 1.208483564E+00 1.197652708E+00 1.083085600E-02 9.693400000E-05 1.872680000E-04
295 1.549996187E+01 1.223573910E+00 1.202185360E+00 2.138855000E-02 1.223386064E+00 1.201920461E+00 2.146560300E-02 1.878460000E-04 2.648990000E-04
295 1.574996808E+01 1.235352369E+00 1.209563291E+00 2.578907800E-02 1.234992138E+00 1.209206904E+00 2.578523400E-02 3.602310000E-04 3.563870000E-04
295 1.600000000E+01 1.248445072E+00 1.216634897E+00 3.181017500E-02 1.247740946E+00 1.216173814E+00 3.156713200E-02 7.041260000E-04 4.610830000E-04
295 1.624993176E+01 1.261706203E+00 1.219264871E+00 4.244133200E-02 1.260300890E+00 1.218696356E+00 4.160453400E-02 1.405313000E-03 5.685150000E-04
295 1.649996187E+01 1.276822928E+00 1.222258151E+00 5.456477700E-02 1.273979908E+00 1.221513047E+00 5.246686100E-02 2.843020000E-03 7.451040000E-04
