Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
1.000000E+10 1.021627246E+00 1.181345982E+00 -1.597187360E-01 1.022663506E+00 1.175574081E+00 -1.529105750E-01 -1.036260000E-03 5.771901000E-03
1.468000E+10 1.023521259E+00 1.181580055E+00 -1.580587960E-01 1.024273419E+00 1.177591667E+00 -1.533182480E-01 -7.521600000E-04 3.988388000E-03
2.154000E+10 1.026254952E+00 1.181919329E+00 -1.556643770E-01 1.026788140E+00 1.179173181E+00 -1.523850410E-01 -5.331880000E-04 2.746148000E-03
3.162000E+10 1.030169941E+00 1.182408258E+00 -1.522383170E-01 1.030540345E+00 1.180521816E+00 -1.499814710E-01 -3.704040000E-04 1.886442000E-03
4.642000E+10 1.035713187E+00 1.183106992E+00 -1.473938050E-01 1.035965376E+00 1.181812691E+00 -1.458473150E-01 -2.521890000E-04 1.294301000E-03
6.813000E+10 1.043433118E+00 1.184093722E+00 -1.406606040E-01 1.043600500E+00 1.183205869E+00 -1.396053690E-01 -1.673820000E-04 8.878530000E-04
1.000000E+11 1.053930688E+00 1.185463664E+00 -1.315329760E-01 1.054037461E+00 1.184854076E+00 -1.308166150E-01 -1.067730000E-04 6.095880000E-04
1.468000E+11 1.067727040E+00 1.187321093E+00 -1.195940530E-01 1.067790237E+00 1.186901623E+00 -1.191113860E-01 -6.319700000E-05 4.194700000E-04
2.154000E+11 1.085014880E+00 1.189759331E+00 -1.047444510E-01 1.085046456E+00 1.189469520E+00 -1.044230640E-01 -3.157600000E-05 2.898110000E-04
3.162000E+11 1.105326023E+00 1.192826235E+00 -8.750021200E-02 1.105334660E+00 1.192624750E+00 -8.729009000E-02 -8.637000000E-06 2.014850000E-04
4.642000E+11 1.127301294E+00 1.196482614E+00 -6.918132000E-02 1.127293864E+00 1.196341267E+00 -6.904740300E-02 7.430000000E-06 1.413470000E-04
6.813000E+11 1.148886992E+00 1.200577492E+00 -5.169050000E-02 1.148869474E+00 1.200477069E+00 -5.160759500E-02 1.751800000E-05 1.004230000E-04
1.000000E+12 1.168092589E+00 1.204872569E+00 -3.677998000E-02 1.168070218E+00 1.204800168E+00 -3.672995000E-02 2.237100000E-05 7.240100000E-05
1.468000E+12 1.183852778E+00 1.209122411E+00 -2.526963300E-02 1.183829640E+00 1.209069305E+00 -2.523966500E-02 2.313800000E-05 5.310600000E-05
2.154000E+12 1.196263559E+00 1.213161960E+00 -1.689840100E-02 1.196242207E+00 1.213122239E+00 -1.688003200E-02 2.135200000E-05 3.972100000E-05
3.162000E+12 1.206093798E+00 1.216936851E+00 -1.084305300E-02 1.206075263E+00 1.216906516E+00 -1.083125300E-02 1.853500000E-05 3.033500000E-05
4.642000E+12 1.214153897E+00 1.220469562E+00 -6.315665000E-03 1.214138273E+00 1.220445827E+00 -6.307554000E-03 1.562400000E-05 2.373500000E-05
6.813000E+12 1.221010120E+00 1.223813281E+00 -2.803161000E-03 1.220997054E+00 1.223794239E+00 -2.797185000E-03 1.306600000E-05 1.904200000E-05
1.000000E+13 1.226996811E+00 1.227024208E+00 -2.739700000E-05 1.226985847E+00 1.227008560E+00 -2.271300000E-05 1.096400000E-05 1.564800000E-05
