fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0DT1 6:32 296 39.17 1.000E+000 1.150E+000 1.968E-006 2.018E+004 2.691E+000 1.571E-008 2.392E-003 
0DT2 6:35 296 39.17 1.000E+000 1.139E+000 2.023E-006 2.018E+004 2.676E+000 1.619E-008 1.499E-003 
0DT3 6:38 296 39.17 1.000E+000 1.157E+000 2.018E-006 2.018E+004 2.678E+000 1.610E-008 1.989E-003 
0DT4 6:41 295.9 39.18 1.000E+000 1.149E+000 1.986E-006 2.025E+004 2.675E+000 1.611E-008 1.882E-003 
0DT5 6:44 295.9 39.18 1.000E+000 1.163E+000 1.935E-006 2.025E+004 2.680E+000 1.598E-008 1.815E-003 
0DT6 6:46 295.9 39.18 1.000E+000 1.169E+000 1.943E-006 2.025E+004 2.683E+000 1.585E-008 2.311E-003 
0DT7 6:49 295.9 39.18 1.000E+000 1.149E+000 2.009E-006 2.025E+004 2.673E+000 1.620E-008 2.296E-003 
0DT8 6:52 295.9 39.18 1.000E+000 1.139E+000 2.042E-006 2.025E+004 2.672E+000 1.617E-008 1.391E-003 
0DT9 6:54 295.9 39.18 1.000E+000 1.134E+000 2.058E-006 2.025E+004 2.670E+000 1.621E-008 1.763E-003 
DT10 6:56 295.9 39.18 1.000E+000 1.167E+000 1.953E-006 2.025E+004 2.675E+000 1.612E-008 1.488E-003 
