N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+17 330 1.500E-4 1.189438218E+00 1.249955755E+00
1.468000E+10 1.000E+17 330 1.500E-4 1.206870148E+00 1.250820262E+00
2.154000E+10 1.000E+17 330 1.500E-4 1.220678166E+00 1.252040253E+00
3.162000E+10 1.000E+17 330 1.500E-4 1.231611990E+00 1.253732025E+00
4.642000E+10 1.000E+17 330 1.500E-4 1.240681330E+00 1.256023592E+00
6.813000E+10 1.000E+17 330 1.500E-4 1.248543343E+00 1.259031988E+00
1.000000E+11 1.000E+17 330 1.500E-4 1.255745514E+00 1.262824190E+00
1.468000E+11 1.000E+17 330 1.500E-4 1.262648728E+00 1.267370357E+00
2.154000E+11 1.000E+17 330 1.500E-4 1.269395090E+00 1.272512499E+00
3.162000E+11 1.000E+17 330 1.500E-4 1.277148979E+00 1.278674652E+00
4.642000E+11 1.000E+17 330 1.500E-4 1.283925935E+00 1.285485575E+00
6.813000E+11 1.000E+17 330 1.500E-4 1.290165908E+00 1.291105011E+00
1.000000E+12 1.000E+17 330 1.500E-4 1.293679194E+00 1.294306507E+00
1.468000E+12 1.000E+17 330 1.500E-4 1.297597759E+00 1.297958185E+00
2.154000E+12 1.000E+17 330 1.500E-4 1.301083449E+00 1.301301044E+00
3.162000E+12 1.000E+17 330 1.500E-4 1.304199241E+00 1.304320500E+00
4.642000E+12 1.000E+17 330 1.500E-4 1.306385225E+00 1.306465324E+00
6.813000E+12 1.000E+17 330 1.500E-4 1.308821680E+00 1.308534524E+00
1.000000E+13 1.000E+17 330 1.500E-4 1.292211846E+00 1.292379470E+00
