N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.194980348E+00 1.191561355E+00 1.188322106E+00 1.185231209E+00
1.600000000E+01 1.223673306E+00 1.220725899E+00 1.218486293E+00 1.216183722E+00
1.700000000E+01 1.244875857E+00 1.242589473E+00 1.240818866E+00 1.239983497E+00
1.549996187E+01 1.210266013E+00 1.207411826E+00 1.205060135E+00 1.202762967E+00
1.649996187E+01 1.226745546E+00 1.223531374E+00 1.221339264E+00 1.219381703E+00
1.674996808E+01 1.232357061E+00 1.229379188E+00 1.227332895E+00 1.225876772E+00
1.624993176E+01 1.225712239E+00 1.222757887E+00 1.220330052E+00 1.218309960E+00
1.574996808E+01 1.217563877E+00 1.214783420E+00 1.212406683E+00 1.209966249E+00
1.524993176E+01 1.205036377E+00 1.202094195E+00 1.199481360E+00 1.197108731E+00
