N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.194874242E+00 1.191395904E+00 1.188078814E+00 1.184889127E+00
1.600000000E+01 1.223397356E+00 1.220324729E+00 1.217891065E+00 1.215410472E+00
1.700000000E+01 1.241596513E+00 1.238168615E+00 1.235234291E+00 1.233238116E+00
1.549996187E+01 1.210151749E+00 1.207248083E+00 1.204834076E+00 1.202447914E+00
1.649996187E+01 1.225853341E+00 1.222225969E+00 1.219539273E+00 1.217015805E+00
1.674996808E+01 1.230631391E+00 1.226910904E+00 1.224015291E+00 1.221667503E+00
1.624993176E+01 1.225229496E+00 1.222048705E+00 1.219342526E+00 1.216992227E+00
1.574996808E+01 1.217393970E+00 1.214539375E+00 1.212016014E+00 1.209500269E+00
1.524993176E+01 1.204949383E+00 1.201967125E+00 1.199303686E+00 1.196868644E+00
