N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.195156557E+00 1.191833662E+00 1.188718169E+00 1.185781039E+00
1.600000000E+01 1.224141437E+00 1.221373680E+00 1.219399919E+00 1.217352371E+00
1.700000000E+01 1.248925764E+00 1.247604461E+00 1.246644666E+00 1.246462341E+00
1.549996187E+01 1.210456797E+00 1.207683439E+00 1.205472320E+00 1.203274038E+00
1.649996187E+01 1.228111270E+00 1.225442549E+00 1.223848319E+00 1.222495261E+00
1.674996808E+01 1.234791682E+00 1.232630229E+00 1.231379923E+00 1.230653075E+00
1.624993176E+01 1.226485177E+00 1.223863148E+00 1.221821422E+00 1.220231673E+00
1.574996808E+01 1.217846009E+00 1.215218316E+00 1.212943251E+00 1.210684233E+00
1.524993176E+01 1.205181745E+00 1.202305189E+00 1.199773984E+00 1.197500252E+00
