N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.194897315E+00 1.191431975E+00 1.188132023E+00 1.184964230E+00
1.600000000E+01 1.223457579E+00 1.220412697E+00 1.218013879E+00 1.215598639E+00
1.700000000E+01 1.242378415E+00 1.239264502E+00 1.236665190E+00 1.235007368E+00
1.549996187E+01 1.210176556E+00 1.207283699E+00 1.204886302E+00 1.202516904E+00
1.649996187E+01 1.226052274E+00 1.222521255E+00 1.219953147E+00 1.217574116E+00
1.674996808E+01 1.231026652E+00 1.227489793E+00 1.224808216E+00 1.222724465E+00
1.624993176E+01 1.225335622E+00 1.222205926E+00 1.219563641E+00 1.217290638E+00
1.574996808E+01 1.217430918E+00 1.214592592E+00 1.212120563E+00 1.209611570E+00
1.524993176E+01 1.204968263E+00 1.201994752E+00 1.199342415E+00 1.196921133E+00
