T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 d N_B
295 001_295 39.302 6.184670E-1 3.679038E+1 8.322790E+1 1.893740E+1 5.385500E-1 3.516360E+1 1.000000E+2 1.000000E+10 1.000000E+10 3.800E-4 5.623E+16
295 002_295 39.302 6.183760E-1 3.674555E+1 8.322600E+1 1.891110E+1 5.384660E-1 3.512028E+1 1.000000E+2 1.468000E+10 1.468000E+10 3.800E-4 5.623E+16
295 003_295 39.302 6.182460E-1 3.668124E+1 8.322330E+1 1.887340E+1 5.383460E-1 3.505811E+1 1.000000E+2 2.154000E+10 2.154000E+10 3.800E-4 5.623E+16
295 004_295 39.302 6.180600E-1 3.658995E+1 8.321940E+1 1.881990E+1 5.381760E-1 3.496978E+1 1.000000E+2 3.162000E+10 3.162000E+10 3.800E-4 5.623E+16
295 005_295 39.302 6.177980E-1 3.646217E+1 8.321400E+1 1.874500E+1 5.379380E-1 3.484602E+1 1.000000E+2 4.642000E+10 4.642000E+10 3.800E-4 5.623E+16
295 006_295 39.302 6.174350E-1 3.628679E+1 8.320660E+1 1.864220E+1 5.376140E-1 3.467587E+1 1.000000E+2 6.813000E+10 6.813000E+10 3.800E-4 5.623E+16
295 007_295 39.302 6.169440E-1 3.605224E+1 8.319650E+1 1.850470E+1 5.371820E-1 3.444781E+1 1.000000E+2 1.000000E+11 1.000000E+11 3.800E-4 5.623E+16
295 008_295 39.302 6.162970E-1 3.574875E+1 8.318300E+1 1.832680E+1 5.366260E-1 3.415183E+1 1.000000E+2 1.468000E+11 1.468000E+11 3.800E-4 5.623E+16
295 009_295 39.302 6.154740E-1 3.537125E+1 8.316540E+1 1.810520E+1 5.359390E-1 3.378219E+1 1.000000E+2 2.154000E+11 2.154000E+11 3.800E-4 5.623E+16
295 010_295 39.302 6.144660E-1 3.492157E+1 8.314260E+1 1.784080E+1 5.351250E-1 3.333956E+1 1.000000E+2 3.162000E+11 3.162000E+11 3.800E-4 5.623E+16
295 011_295 39.302 6.132700E-1 3.440798E+1 8.307860E+1 1.753070E+1 5.337930E-1 3.284183E+1 1.000000E+2 4.642000E+11 4.642000E+11 3.800E-4 5.623E+16
295 012_295 39.302 6.118890E-1 3.384165E+1 8.304500E+1 1.719640E+1 5.322560E-1 3.230854E+1 1.000000E+2 6.813000E+11 6.813000E+11 3.800E-4 5.623E+16
295 013_295 39.302 6.103170E-1 3.323184E+1 8.300720E+1 1.683550E+1 5.306000E-1 3.172915E+1 1.000000E+2 1.000000E+12 1.000000E+12 3.800E-4 5.623E+16
295 014_295 39.302 6.084580E-1 3.258327E+1 8.297550E+1 1.645030E+1 5.288450E-1 3.110621E+1 1.000000E+2 1.468000E+12 1.468000E+12 3.800E-4 5.623E+16
295 015_295 39.302 6.063700E-1 3.189665E+1 8.293750E+1 1.604110E+1 5.270080E-1 3.043801E+1 1.000000E+2 2.154000E+12 2.154000E+12 3.800E-4 5.623E+16
295 016_295 39.302 6.040570E-1 3.117076E+1 8.288670E+1 1.560670E+1 5.251140E-1 2.972054E+1 1.000000E+2 3.162000E+12 3.162000E+12 3.800E-4 5.623E+16
295 017_295 39.302 6.015020E-1 3.040419E+1 8.278670E+1 1.514020E+1 5.222780E-1 2.898874E+1 1.000000E+2 4.642000E+12 4.642000E+12 3.800E-4 5.623E+16
295 018_295 39.302 5.986100E-1 2.959599E+1 8.272650E+1 1.465620E+1 5.193910E-1 2.821807E+1 1.000000E+2 6.813000E+12 6.813000E+12 3.800E-4 5.623E+16
295 019_295 39.302 5.953930E-1 2.874596E+1 8.266330E+1 1.414790E+1 5.165630E-1 2.738861E+1 1.000000E+2 1.000000E+13 1.000000E+13 3.800E-4 5.623E+16
295 020_295 39.302 5.919420E-1 2.785471E+1 8.253910E+1 1.360930E+1 5.132590E-1 2.651557E+1 1.000000E+2 1.468000E+13 1.468000E+13 3.800E-4 5.623E+16
295 021_295 39.302 5.881400E-1 2.692379E+1 8.245250E+1 1.305630E+1 5.093980E-1 2.563090E+1 1.000000E+2 2.154000E+13 2.154000E+13 3.800E-4 5.623E+16
295 022_295 39.302 5.840280E-1 2.595574E+1 8.235810E+1 1.248460E+1 5.058230E-1 2.468170E+1 1.000000E+2 3.162000E+13 3.162000E+13 3.800E-4 5.623E+16
295 023_295 39.302 5.797010E-1 2.495414E+1 8.219710E+1 1.189060E+1 5.013480E-1 2.371725E+1 1.000000E+2 4.642000E+13 4.642000E+13 3.800E-4 5.623E+16
295 024_295 39.302 5.749630E-1 2.392360E+1 8.208580E+1 1.129110E+1 4.969790E-1 2.271937E+1 1.000000E+2 6.813000E+13 6.813000E+13 3.800E-4 5.623E+16
295 025_295 39.302 5.700920E-1 2.286970E+1 8.189360E+1 1.067720E+1 4.922030E-1 2.169261E+1 1.000000E+2 1.000000E+14 1.000000E+14 3.800E-4 5.623E+16
