N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 3.860343000E-03 2.744897000E-03 1.929230000E-03 1.344619000E-03 9.318160000E-04 6.434560000E-04 4.435640000E-04 3.057440000E-04 2.110720000E-04 1.462060000E-04 1.024080000E-04 7.250400000E-05 5.145200000E-05 3.705200000E-05 2.721100000E-05 2.046100000E-05 1.580500000E-05 1.254100000E-05 1.019400000E-05
1.600000000E+01 8.784219000E-03 6.535391000E-03 4.774940000E-03 3.437325000E-03 2.447846000E-03 1.731818000E-03 1.222436000E-03 8.646310000E-04 6.155730000E-04 4.432840000E-04 3.245430000E-04 2.427800000E-04 1.862960000E-04 1.468740000E-04 1.187860000E-04 9.809700000E-05 8.218400000E-05 6.941500000E-05 5.873700000E-05
1.700000000E+01 1.525483300E-02 1.124532900E-02 8.243179000E-03 6.021833000E-03 4.403217000E-03 3.242976000E-03 2.423227000E-03 1.849184000E-03 1.446846000E-03 1.160810000E-03 9.516570000E-04 7.928640000E-04 6.675040000E-04 5.650910000E-04 4.792210000E-04 4.060480000E-04 3.430350000E-04 2.887130000E-04 2.417560000E-04
1.549996187E+01 6.617037000E-03 4.832755000E-03 3.469890000E-03 2.458900000E-03 1.726252000E-03 1.204664000E-03 8.381500000E-04 5.830130000E-04 4.082180000E-04 2.861040000E-04 2.023830000E-04 1.450140000E-04 1.057190000E-04 7.876300000E-05 6.017700000E-05 4.722600000E-05 3.802700000E-05 3.125900000E-05 2.606800000E-05
1.649996187E+01 1.074586700E-02 8.012012000E-03 5.895105000E-03 4.289213000E-03 3.097699000E-03 2.231690000E-03 1.613128000E-03 1.177313000E-03 8.732280000E-04 6.621200000E-04 5.153110000E-04 4.120020000E-04 3.374350000E-04 2.815340000E-04 2.377240000E-04 2.019490000E-04 1.718090000E-04 1.458950000E-04 1.233850000E-04
1.674996808E+01 1.248077600E-02 9.267918000E-03 6.817477000E-03 4.976777000E-03 3.619326000E-03 2.636687000E-03 1.937038000E-03 1.445250000E-03 1.102063000E-03 8.622800000E-04 6.924560000E-04 5.688080000E-04 4.754450000E-04 4.012470000E-04 3.407200000E-04 2.896830000E-04 2.458920000E-04 2.079010000E-04 1.750320000E-04
1.624993176E+01 9.568893000E-03 7.134598000E-03 5.234320000E-03 3.788551000E-03 2.715797000E-03 1.936941000E-03 1.381274000E-03 9.900910000E-04 7.173560000E-04 5.284140000E-04 3.978830000E-04 3.074770000E-04 2.441930000E-04 1.988750000E-04 1.652370000E-04 1.392380000E-04 1.180220000E-04 1.002510000E-04 8.503100000E-05
1.574996808E+01 7.945950000E-03 5.873731000E-03 4.262045000E-03 3.047275000E-03 2.155511000E-03 1.514330000E-03 1.060476000E-03 7.428610000E-04 5.239700000E-04 3.728150000E-04 2.677420000E-04 1.951170000E-04 1.451750000E-04 1.107370000E-04 8.673700000E-05 6.970600000E-05 5.724500000E-05 4.772800000E-05 4.011900000E-05
1.524993176E+01 5.175950000E-03 3.728802000E-03 2.647571000E-03 1.859663000E-03 1.296418000E-03 8.994580000E-04 6.225440000E-04 4.307670000E-04 2.986260000E-04 2.078900000E-04 1.457310000E-04 1.032040000E-04 7.412500000E-05 5.422900000E-05 4.058300000E-05 3.116400000E-05 2.458000000E-05 1.987000000E-05 1.637900000E-05
