T Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
290 1.189712894E+00 1.189741109E+00 1.189782388E+00 1.189842747E+00 1.189930892E+00 1.190059351E+00 1.190245973E+00 1.190515857E+00 1.190903654E+00 1.191464727E+00 1.192252857E+00 1.193323774E+00 1.194785232E+00 1.196695512E+00 1.199140433E+00 1.202148329E+00 1.205712133E+00 1.209770653E+00 1.214249421E+00
295 1.189721431E+00 1.189748709E+00 1.189788613E+00 1.189846897E+00 1.189931901E+00 1.190055512E+00 1.190234545E+00 1.190492358E+00 1.190860671E+00 1.191381206E+00 1.192106518E+00 1.193106045E+00 1.194431950E+00 1.196160792E+00 1.198349429E+00 1.201027553E+00 1.204193795E+00 1.207816712E+00 1.211824613E+00
300 1.189002401E+00 1.189034510E+00 1.189081402E+00 1.189149758E+00 1.189249097E+00 1.189392833E+00 1.189599524E+00 1.189894155E+00 1.190309203E+00 1.190884783E+00 1.191667347E+00 1.192706503E+00 1.194050595E+00 1.195742329E+00 1.197814826E+00 1.200286777E+00 1.203156150E+00 1.206397182E+00 1.209966088E+00
305 1.184837609E+00 1.184889127E+00 1.184964230E+00 1.185073358E+00 1.185231209E+00 1.185458060E+00 1.185781039E+00 1.186234911E+00 1.186861341E+00 1.187705477E+00 1.188808822E+00 1.190199559E+00 1.191885101E+00 1.193853794E+00 1.196087378E+00 1.198574210E+00 1.201310054E+00 1.204288388E+00 1.207491738E+00
310 1.171988975E+00 1.172095205E+00 1.172249839E+00 1.172474084E+00 1.172797481E+00 1.173260153E+00 1.173914523E+00 1.174825069E+00 1.176063530E+00 1.177696473E+00 1.179763113E+00 1.182247928E+00 1.185063697E+00 1.188067614E+00 1.191116482E+00 1.194127821E+00 1.197098593E+00 1.200067602E+00 1.203076007E+00
315 1.138387078E+00 1.138625032E+00 1.138971328E+00 1.139473319E+00 1.140196857E+00 1.141231034E+00 1.142691531E+00 1.144718840E+00 1.147465100E+00 1.151061130E+00 1.155558105E+00 1.160854161E+00 1.166647050E+00 1.172477567E+00 1.177891232E+00 1.182622817E+00 1.186668781E+00 1.190191759E+00 1.193378002E+00
320 1.064246337E+00 1.064733833E+00 1.065443867E+00 1.066474305E+00 1.067961881E+00 1.070092989E+00 1.073112135E+00 1.077320812E+00 1.083053144E+00 1.090607940E+00 1.100118756E+00 1.111373669E+00 1.123673407E+00 1.135887284E+00 1.146829609E+00 1.155766084E+00 1.162652823E+00 1.167918594E+00 1.172085105E+00
325 1.011699822E+00 1.011702727E+00 1.011707088E+00 1.011713697E+00 1.011723834E+00 1.011739627E+00 1.011764693E+00 1.011805290E+00 1.011872342E+00 1.011984781E+00 1.012174571E+00 1.016040892E+00 1.038689836E+00 1.061882101E+00 1.083030663E+00 1.100216608E+00 1.112999249E+00 1.122157348E+00 1.128822239E+00
330 1.013298431E+00 1.013291031E+00 1.013280363E+00 1.013265113E+00 1.013243595E+00 1.013213827E+00 1.013173894E+00 1.013122933E+00 1.013063306E+00 1.013004784E+00 1.012971453E+00 1.013011212E+00 1.013204560E+00 1.013666215E+00 1.014531544E+00 1.015928709E+00 1.025661358E+00 1.040959650E+00 1.051919950E+00
335 1.017068845E+00 1.017046936E+00 1.017015112E+00 1.016969114E+00 1.016903105E+00 1.016809386E+00 1.016678402E+00 1.016499568E+00 1.016263827E+00 1.015969280E+00 1.015631425E+00 1.015297822E+00 1.015062653E+00 1.015070811E+00 1.015498424E+00 1.016509404E+00 1.018211379E+00 1.020645306E+00 1.023815381E+00
340 1.023769775E+00 1.023727958E+00 1.023667106E+00 1.023578915E+00 1.023451854E+00 1.023270374E+00 1.023014432E+00 1.022660112E+00 1.022182693E+00 1.021564531E+00 1.020809883E+00 1.019967463E+00 1.019154264E+00 1.018565086E+00 1.018446251E+00 1.019029588E+00 1.020460408E+00 1.022772131E+00 1.025933867E+00
