T Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
290 1.191973865E+00 1.191996248E+00 1.192029004E+00 1.192076939E+00 1.192147033E+00 1.192249376E+00 1.192412675E+00 1.192631243E+00 1.192946021E+00 1.193396631E+00 1.194036830E+00 1.194931599E+00 1.196163540E+00 1.197821646E+00 1.199992603E+00 1.202730716E+00 1.206059625E+00 1.209949849E+00 1.214326893E+00
295 1.192178625E+00 1.192199691E+00 1.192230528E+00 1.192275631E+00 1.192341529E+00 1.192437615E+00 1.192577324E+00 1.192802337E+00 1.193095343E+00 1.193512715E+00 1.194099037E+00 1.194913904E+00 1.196026297E+00 1.197511136E+00 1.199440101E+00 1.201867987E+00 1.204833934E+00 1.208305077E+00 1.212205093E+00
300 1.191617483E+00 1.191641215E+00 1.191675915E+00 1.191726598E+00 1.191800459E+00 1.191907769E+00 1.192062992E+00 1.192286078E+00 1.192632660E+00 1.193077631E+00 1.193693088E+00 1.194528701E+00 1.195638279E+00 1.197089965E+00 1.198907608E+00 1.201157245E+00 1.203823702E+00 1.206932249E+00 1.210424525E+00
305 1.188042372E+00 1.188078814E+00 1.188132023E+00 1.188209540E+00 1.188322106E+00 1.188484758E+00 1.188718169E+00 1.189049823E+00 1.189538957E+00 1.190170629E+00 1.191028901E+00 1.192135337E+00 1.193525571E+00 1.195230688E+00 1.197214286E+00 1.199511653E+00 1.202101964E+00 1.204981518E+00 1.208134262E+00
310 1.176770301E+00 1.176843892E+00 1.176951230E+00 1.177107340E+00 1.177333431E+00 1.177658883E+00 1.178123248E+00 1.178777535E+00 1.179683190E+00 1.180906305E+00 1.182504296E+00 1.184504410E+00 1.186880791E+00 1.189546606E+00 1.192379188E+00 1.195273478E+00 1.198186205E+00 1.201130622E+00 1.204140101E+00
315 1.146796879E+00 1.146962011E+00 1.147202790E+00 1.147552828E+00 1.148059461E+00 1.148787990E+00 1.149825868E+00 1.151284671E+00 1.153296120E+00 1.155995639E+00 1.159486198E+00 1.163780318E+00 1.168737101E+00 1.174039983E+00 1.179269414E+00 1.184067160E+00 1.188276498E+00 1.191956029E+00 1.195265921E+00
320 1.079060527E+00 1.079406029E+00 1.079910082E+00 1.080643388E+00 1.081705826E+00 1.083235875E+00 1.085420077E+00 1.088498689E+00 1.092759035E+00 1.098502196E+00 1.105963828E+00 1.115178419E+00 1.125816245E+00 1.137100941E+00 1.147951525E+00 1.157393134E+00 1.164968727E+00 1.170813429E+00 1.175374386E+00
325 1.012693768E+00 1.012697285E+00 1.012702504E+00 1.012710282E+00 1.012721949E+00 1.012739602E+00 1.012766612E+00 1.012808505E+00 1.012874494E+00 1.012980044E+00 1.013150945E+00 1.021098634E+00 1.040776943E+00 1.062284956E+00 1.083433209E+00 1.101935325E+00 1.116465476E+00 1.127079461E+00 1.134696290E+00
330 1.014103455E+00 1.014098868E+00 1.014092246E+00 1.014082765E+00 1.014069354E+00 1.014050738E+00 1.014025644E+00 1.013993409E+00 1.013955378E+00 1.013917762E+00 1.013896806E+00 1.013926736E+00 1.014069887E+00 1.014424026E+00 1.015119868E+00 1.016301918E+00 1.030381891E+00 1.048559777E+00 1.061403344E+00
335 1.017718209E+00 1.017702320E+00 1.017679193E+00 1.017645665E+00 1.017597340E+00 1.017528284E+00 1.017430848E+00 1.017295942E+00 1.017114372E+00 1.016880322E+00 1.016598358E+00 1.016295493E+00 1.016036484E+00 1.015936856E+00 1.016160729E+00 1.016892685E+00 1.018289849E+00 1.020443973E+00 1.023384585E+00
340 1.024303154E+00 1.024271853E+00 1.024226217E+00 1.024159897E+00 1.024063959E+00 1.023926120E+00 1.023730043E+00 1.023455162E+00 1.023077965E+00 1.022576335E+00 1.021939483E+00 1.021185475E+00 1.020385166E+00 1.019684141E+00 1.019303063E+00 1.019498129E+00 1.020487088E+00 1.022386166E+00 1.025206159E+00
