N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.197708833E+00 1.194598524E+00 1.191825625E+00 1.189697005E+00
1.600000000E+01 1.215114515E+00 1.212596171E+00 1.210460931E+00 1.208212260E+00
1.700000000E+01 1.235799273E+00 1.234415567E+00 1.234228120E+00 1.233790311E+00
1.549996187E+01 1.204251363E+00 1.201237827E+00 1.198380188E+00 1.196362414E+00
1.649996187E+01 1.215432884E+00 1.213528735E+00 1.211921253E+00 1.210853035E+00
1.674996808E+01 1.221666280E+00 1.220356153E+00 1.219250398E+00 1.218354777E+00
1.624993176E+01 1.215361884E+00 1.213085507E+00 1.211330963E+00 1.209547179E+00
1.574996808E+01 1.210663274E+00 1.207907779E+00 1.205117737E+00 1.203077975E+00
1.524993176E+01 1.201300630E+00 1.198061483E+00 1.195272650E+00 1.193197125E+00
