N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+17 315 2.100E-4 1.031936202E+00 1.055545784E+00
1.468000E+10 1.000E+17 315 2.100E-4 1.037603402E+00 1.056701222E+00
2.154000E+10 1.000E+17 315 2.100E-4 1.043286958E+00 1.058319328E+00
3.162000E+10 1.000E+17 315 2.100E-4 1.048961906E+00 1.060542282E+00
4.642000E+10 1.000E+17 315 2.100E-4 1.054731654E+00 1.063516929E+00
6.813000E+10 1.000E+17 315 2.100E-4 1.060766303E+00 1.067364256E+00
1.000000E+11 1.000E+17 315 2.100E-4 1.067212793E+00 1.072135299E+00
1.468000E+11 1.000E+17 315 2.100E-4 1.074115428E+00 1.077768627E+00
2.154000E+11 1.000E+17 315 2.100E-4 1.081380684E+00 1.084077582E+00
3.162000E+11 1.000E+17 315 2.100E-4 1.088805444E+00 1.090784569E+00
4.642000E+11 1.000E+17 315 2.100E-4 1.096147821E+00 1.097590994E+00
6.813000E+11 1.000E+17 315 2.100E-4 1.103196582E+00 1.104242095E+00
1.000000E+12 1.000E+17 315 2.100E-4 1.109803454E+00 1.110555774E+00
1.468000E+12 1.000E+17 315 2.100E-4 1.115880275E+00 1.116418036E+00
2.154000E+12 1.000E+17 315 2.100E-4 1.121383738E+00 1.121765532E+00
3.162000E+12 1.000E+17 315 2.100E-4 1.126478084E+00 1.126734725E+00
4.642000E+12 1.000E+17 315 2.100E-4 1.131106713E+00 1.131319119E+00
6.813000E+12 1.000E+17 315 2.100E-4 1.135665255E+00 1.135795887E+00
1.000000E+13 1.000E+17 315 2.100E-4 1.139023612E+00 1.139119944E+00
