N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 1.201718754E+00 1.204030715E+00 1.206063823E+00 1.207368532E+00 1.208316124E+00 1.208405099E+00 1.207099808E+00 1.205107029E+00 1.201933142E+00 1.196558974E+00 1.189700474E+00
1.016672606E+01 1.203540919E+00 1.205974925E+00 1.208221952E+00 1.209819247E+00 1.210938875E+00 1.211773543E+00 1.211043640E+00 1.209711857E+00 1.207241150E+00 1.202511775E+00 1.196213811E+00
1.033324570E+01 1.204985408E+00 1.207485834E+00 1.209868364E+00 1.211597710E+00 1.213138737E+00 1.214258638E+00 1.213945216E+00 1.213098571E+00 1.211154621E+00 1.206927069E+00 1.201086002E+00
1.049996187E+01 1.206169474E+00 1.208698884E+00 1.211164315E+00 1.213046444E+00 1.214740275E+00 1.216139143E+00 1.216130414E+00 1.215639455E+00 1.214088452E+00 1.210252277E+00 1.204783318E+00
1.066670514E+01 1.207207746E+00 1.209737872E+00 1.212249470E+00 1.214241191E+00 1.216143781E+00 1.217546929E+00 1.217862858E+00 1.217638435E+00 1.216386979E+00 1.212867725E+00 1.207714296E+00
1.083333839E+01 1.208212260E+00 1.210719326E+00 1.213245172E+00 1.215308594E+00 1.217330386E+00 1.218837507E+00 1.219357643E+00 1.219343652E+00 1.218333287E+00 1.215090435E+00 1.210225885E+00
1.100000000E+01 1.209293350E+00 1.211752108E+00 1.214274186E+00 1.216401529E+00 1.218523465E+00 1.220154379E+00 1.220794213E+00 1.220961409E+00 1.220162936E+00 1.217186061E+00 1.212611551E+00
1.116672606E+01 1.210560268E+00 1.212940740E+00 1.215436240E+00 1.217602259E+00 1.219790929E+00 1.221516658E+00 1.222324455E+00 1.222665459E+00 1.222074236E+00 1.219378661E+00 1.215119102E+00
1.133324570E+01 1.212123196E+00 1.214386741E+00 1.216824184E+00 1.219013768E+00 1.221246562E+00 1.223097048E+00 1.224073130E+00 1.224598425E+00 1.224230010E+00 1.221851541E+00 1.217949265E+00
1.149996187E+01 1.214073159E+00 1.216171805E+00 1.218515536E+00 1.220704786E+00 1.222977888E+00 1.224960523E+00 1.226102018E+00 1.226863092E+00 1.226748391E+00 1.224736052E+00 1.221242270E+00
1.166670514E+01 1.216490798E+00 1.218366324E+00 1.220577059E+00 1.222728542E+00 1.225047885E+00 1.227134421E+00 1.228508965E+00 1.229506898E+00 1.229684935E+00 1.228091603E+00 1.225056011E+00
1.183333839E+01 1.219426595E+00 1.221017255E+00 1.223033956E+00 1.225113277E+00 1.227455277E+00 1.229647045E+00 1.231250503E+00 1.232509585E+00 1.233016820E+00 1.231886866E+00 1.229348437E+00
1.200000000E+01 1.222884256E+00 1.224127138E+00 1.225902027E+00 1.227862635E+00 1.230166756E+00 1.232445186E+00 1.234260186E+00 1.235787253E+00 1.236644220E+00 1.236000679E+00 1.233979353E+00
1.216672606E+01 1.226838102E+00 1.227680447E+00 1.229147563E+00 1.230913620E+00 1.233151440E+00 1.235457522E+00 1.237445697E+00 1.239220226E+00 1.240419292E+00 1.240252684E+00 1.238742468E+00
1.233324570E+01 1.231236981E+00 1.231639721E+00 1.232761304E+00 1.234270102E+00 1.236363846E+00 1.238635428E+00 1.240723058E+00 1.242694768E+00 1.244194602E+00 1.244458275E+00 1.243421585E+00
1.249996187E+01 1.236023572E+00 1.235975033E+00 1.236698123E+00 1.237896145E+00 1.239770016E+00 1.241939918E+00 1.244042605E+00 1.246137723E+00 1.247867497E+00 1.248482045E+00 1.247849472E+00
1.266670514E+01 1.241149898E+00 1.240636860E+00 1.240953461E+00 1.241775430E+00 1.243377848E+00 1.245367515E+00 1.247396530E+00 1.249528908E+00 1.251399501E+00 1.252264623E+00 1.251942317E+00
1.283333839E+01 1.246583559E+00 1.245627421E+00 1.245512585E+00 1.245923372E+00 1.247197050E+00 1.248939425E+00 1.250810379E+00 1.252892023E+00 1.254808224E+00 1.255816129E+00 1.255698162E+00
1.300000000E+01 1.252285890E+00 1.250909348E+00 1.250363175E+00 1.250345647E+00 1.251250758E+00 1.252689199E+00 1.254327191E+00 1.256275461E+00 1.258144925E+00 1.259190108E+00 1.259169699E+00
