N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 1.000E+16 290 2.300E-4 2.881703E-1 2.945480E+1 5.052890E-1 8.091470E+1
1.468000E+10 1.000E+16 290 2.300E-4 2.871564E-1 2.931800E+1 5.047950E-1 8.090250E+1
2.154000E+10 1.000E+16 290 2.300E-4 2.856960E-1 2.912220E+1 5.040960E-1 8.088500E+1
3.162000E+10 1.000E+16 290 2.300E-4 2.836102E-1 2.884460E+1 5.031190E-1 8.085990E+1
4.642000E+10 1.000E+16 290 2.300E-4 2.806666E-1 2.845690E+1 5.017830E-1 8.082430E+1
6.813000E+10 1.000E+16 290 2.300E-4 2.765810E-1 2.792540E+1 4.999960E-1 8.077390E+1
1.000000E+11 1.000E+16 290 2.300E-4 2.710379E-1 2.721460E+1 4.975390E-1 8.072450E+1
1.468000E+11 1.000E+16 290 2.300E-4 2.637397E-1 2.628080E+1 4.945210E-1 8.060070E+1
2.154000E+11 1.000E+16 290 2.300E-4 2.544898E-1 2.514500E+1 4.909520E-1 8.050130E+1
3.162000E+11 1.000E+16 290 2.300E-4 2.432876E-1 2.378600E+1 4.866940E-1 8.035370E+1
4.642000E+11 1.000E+16 290 2.300E-4 2.303877E-1 2.227280E+1 4.820520E-1 8.022020E+1
6.813000E+11 1.000E+16 290 2.300E-4 2.162622E-1 2.065400E+1 4.769910E-1 8.008950E+1
1.000000E+12 1.000E+16 290 2.300E-4 2.014583E-1 1.897790E+1 4.717220E-1 7.988010E+1
1.468000E+12 1.000E+16 290 2.300E-4 1.864272E-1 1.732090E+1 4.661420E-1 7.972700E+1
2.154000E+12 1.000E+16 290 2.300E-4 1.714340E-1 1.568470E+1 4.604290E-1 7.948370E+1
3.162000E+12 1.000E+16 290 2.300E-4 1.565942E-1 1.409390E+1 4.542820E-1 7.924850E+1
4.642000E+12 1.000E+16 290 2.300E-4 1.419789E-1 1.256390E+1 4.478970E-1 7.902880E+1
6.813000E+12 1.000E+16 290 2.300E-4 1.276975E-1 1.108720E+1 4.411750E-1 7.872050E+1
1.000000E+13 1.000E+16 290 2.300E-4 1.139126E-1 9.690600E+0 4.340170E-1 7.840290E+1
1.468000E+13 1.000E+16 290 2.300E-4 1.008068E-1 8.394300E+0 4.265600E-1 7.808650E+1
2.154000E+13 1.000E+16 290 2.300E-4 8.854387E-2 7.199400E+0 4.188130E-1 7.765650E+1
3.162000E+13 1.000E+16 290 2.300E-4 7.724544E-2 6.120900E+0 4.107180E-1 7.717160E+1
4.642000E+13 1.000E+16 290 2.300E-4 6.698414E-2 5.161500E+0 4.022390E-1 7.662670E+1
6.813000E+13 1.000E+16 290 2.300E-4 5.778576E-2 4.321900E+0 3.934330E-1 7.603950E+1
1.000000E+14 1.000E+16 290 2.300E-4 4.963632E-2 3.589200E+0 3.842630E-1 7.527200E+1
