T nFsrh nFBsrh dnsrh nF nFB dn
290 1.153728357E+00 1.130542334E+00 2.318602300E-02 1.151954679E+00 1.130195912E+00 2.175876700E-02
295 1.149430375E+00 1.136283687E+00 1.314668800E-02 1.148997798E+00 1.135833668E+00 1.316413000E-02
300 1.152066520E+00 1.141109389E+00 1.095713100E-02 1.151532759E+00 1.141084638E+00 1.044812100E-02
305 1.141875963E+00 1.141975569E+00 -9.960600000E-05 1.141318537E+00 1.140261223E+00 1.057314000E-03
310 1.118960459E+00 1.142171159E+00 -2.321070000E-02 1.118421863E+00 1.141340260E+00 -2.291839700E-02
315 1.105737802E+00 1.145582900E+00 -3.984509800E-02 1.105255688E+00 1.144559955E+00 -3.930426700E-02
320 1.084401025E+00 1.143040145E+00 -5.863912000E-02 1.083927393E+00 1.141918702E+00 -5.799130900E-02
325 1.024362530E+00 1.121727494E+00 -9.736496400E-02 1.023915664E+00 1.120743557E+00 -9.682789300E-02
330 1.010040145E+00 1.085683362E+00 -7.564321700E-02 1.009735133E+00 1.085017841E+00 -7.528270800E-02
335 1.006297707E+00 1.061815259E+00 -5.551755200E-02 1.006096911E+00 1.061106180E+00 -5.500926900E-02
340 1.007168209E+00 1.008701057E+00 -1.532848000E-03 1.007019208E+00 1.008484710E+00 -1.465502000E-03
