T nFsrh nFBsrh dnsrh nF nFB dn
290 1.154848106E+00 1.131395633E+00 2.345247300E-02 1.154832237E+00 1.131379299E+00 2.345293800E-02
295 1.154528839E+00 1.137276240E+00 1.725259900E-02 1.154393770E+00 1.137254922E+00 1.713884800E-02
300 1.154649588E+00 1.142797655E+00 1.185193300E-02 1.154623793E+00 1.142769870E+00 1.185392300E-02
305 1.154023682E+00 1.146684820E+00 7.338862000E-03 1.153991701E+00 1.146570525E+00 7.421176000E-03
310 1.132592736E+00 1.145239436E+00 -1.264670000E-02 1.132562189E+00 1.145136883E+00 -1.257469400E-02
315 1.119096645E+00 1.146979480E+00 -2.788283500E-02 1.119068096E+00 1.146928545E+00 -2.786044900E-02
320 1.098712248E+00 1.145418318E+00 -4.670607000E-02 1.098677971E+00 1.145335599E+00 -4.665762800E-02
325 1.071588855E+00 1.126140046E+00 -5.455119100E-02 1.071535682E+00 1.126084780E+00 -5.454909800E-02
330 1.014665055E+00 1.096913432E+00 -8.224837700E-02 1.014809440E+00 1.096849854E+00 -8.204041400E-02
335 1.007161352E+00 1.072234603E+00 -6.507325100E-02 1.007149964E+00 1.072202504E+00 -6.505254000E-02
340 1.007015583E+00 1.009753849E+00 -2.738266000E-03 1.007007914E+00 1.009739779E+00 -2.731865000E-03
