T nFsrh nFBsrh dnsrh nF nFB dn
290 1.153761008E+00 1.130566106E+00 2.319490200E-02 1.152906611E+00 1.130329810E+00 2.257680100E-02
295 1.149478004E+00 1.136310484E+00 1.316752000E-02 1.149182820E+00 1.136003417E+00 1.317940300E-02
300 1.152146598E+00 1.141696675E+00 1.044992300E-02 1.151782117E+00 1.141300226E+00 1.048189100E-02
305 1.141970151E+00 1.142088096E+00 -1.179450000E-04 1.141589403E+00 1.140887882E+00 7.015210000E-04
310 1.119495236E+00 1.142204477E+00 -2.270924100E-02 1.119124091E+00 1.141636635E+00 -2.251254400E-02
315 1.105831545E+00 1.145579963E+00 -3.974841800E-02 1.105502045E+00 1.144881496E+00 -3.937945100E-02
320 1.085082030E+00 1.143088746E+00 -5.800671600E-02 1.084781654E+00 1.142312722E+00 -5.753106800E-02
325 1.025893749E+00 1.121867162E+00 -9.597341300E-02 1.025576663E+00 1.121184807E+00 -9.560814400E-02
330 1.009925265E+00 1.085889034E+00 -7.596376900E-02 1.010393290E+00 1.085424381E+00 -7.503109100E-02
335 1.006296550E+00 1.062344635E+00 -5.604808500E-02 1.006230313E+00 1.061852441E+00 -5.562212800E-02
340 1.007151512E+00 1.008904565E+00 -1.753053000E-03 1.007048727E+00 1.008657830E+00 -1.609103000E-03
