T nFsrh nFBsrh dnsrh nF nFB dn
290 1.156802109E+00 1.133124705E+00 2.367740400E-02 1.156800391E+00 1.133122240E+00 2.367815100E-02
295 1.162689949E+00 1.139416233E+00 2.327371600E-02 1.162686482E+00 1.139412965E+00 2.327351700E-02
300 1.167593725E+00 1.145365256E+00 2.222846900E-02 1.167589255E+00 1.145360959E+00 2.222829600E-02
305 1.167111008E+00 1.151063491E+00 1.604751700E-02 1.167073578E+00 1.151057819E+00 1.601575900E-02
310 1.161709475E+00 1.155973409E+00 5.736066000E-03 1.161697218E+00 1.155965880E+00 5.731338000E-03
315 1.143893760E+00 1.159804001E+00 -1.591024100E-02 1.143887619E+00 1.159793919E+00 -1.590630000E-02
320 1.129639293E+00 1.149391900E+00 -1.975260700E-02 1.129626606E+00 1.149361472E+00 -1.973486600E-02
325 1.106721177E+00 1.130826238E+00 -2.410506100E-02 1.106695865E+00 1.130815616E+00 -2.411975100E-02
330 1.079686894E+00 1.113626620E+00 -3.393972600E-02 1.079664580E+00 1.113595854E+00 -3.393127400E-02
335 1.011913062E+00 1.083532359E+00 -7.161929700E-02 1.011907630E+00 1.083478793E+00 -7.157116300E-02
340 1.010830174E+00 1.049883201E+00 -3.905302700E-02 1.010824524E+00 1.049837863E+00 -3.901333900E-02
