Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.181841063E+00 1.223914101E+0 -4.207303800E-02 1.181841063E+00 1.223914101E+0 -4.207303800E-02
1.468000E+10 1.181891019E+00 1.123647475E+0 5.824354400E-02 1.181891019E+00 1.123647475E+0 5.824354400E-02
2.154000E+10 1.181964252E+00 1.067964236E+0 1.140000160E-01 1.181964252E+00 1.067964236E+0 1.140000160E-01
3.162000E+10 1.182071660E+00 1.037180841E+0 1.448908190E-01 1.182071660E+00 1.037180841E+0 1.448908190E-01
4.642000E+10 1.182228769E+00 1.020271909E+0 1.619568600E-01 1.182228769E+00 1.020271909E+0 1.619568600E-01
6.813000E+10 1.182458514E+00 1.011026025E+0 1.714324890E-01 1.182458514E+00 1.011026025E+0 1.714324890E-01
1.000000E+11 1.182793887E+00 1.005981291E+0 1.768125960E-01 1.182793887E+00 1.005981291E+0 1.768125960E-01
1.468000E+11 1.183282268E+00 1.003236279E+0 1.800459890E-01 1.183282268E+00 1.003236279E+0 1.800459890E-01
2.154000E+11 1.183990872E+00 1.001748505E+0 1.822423670E-01 1.183990872E+00 1.001748505E+0 1.822423670E-01
3.162000E+11 1.185013683E+00 1.000942016E+0 1.840716670E-01 1.185013683E+00 1.000942016E+0 1.840716670E-01
4.642000E+11 1.186479222E+00 1.000506445E+0 1.859727770E-01 1.186479222E+00 1.000506445E+0 1.859727770E-01
6.813000E+11 1.188285129E+00 1.000271861E+0 1.880132680E-01 1.188285129E+00 1.000271861E+0 1.880132680E-01
1.000000E+12 1.188986684E+00 1.000145650E+0 1.888410340E-01 1.188986684E+00 1.000145650E+0 1.888410340E-01
1.468000E+12 1.189795444E+00 1.000077874E+0 1.897175700E-01 1.189795444E+00 1.000077874E+0 1.897175700E-01
2.154000E+12 1.190607765E+00 1.000041598E+0 1.905661670E-01 1.190607765E+00 1.000041598E+0 1.905661670E-01
3.162000E+12 1.191423470E+00 1.000022167E+0 1.914013030E-01 1.191423470E+00 1.000022167E+0 1.914013030E-01
4.642000E+12 1.200617510E+00 1.000011792E+0 2.006057180E-01 1.200617510E+00 1.000011792E+0 2.006057180E-01
6.813000E+12 1.202275720E+00 1.000006266E+0 2.022694540E-01 1.202275720E+00 1.000006266E+0 2.022694540E-01
1.000000E+13 1.202868361E+00 1.000003324E+0 2.028650370E-01 1.202868361E+00 1.000003324E+0 2.028650370E-01
