N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 1.000E+17 310 3.300E-4 3.568175E+1 1.714800E+1 5.862700E-1 8.197250E+1
1.468000E+10 1.000E+17 310 3.300E-4 3.546619E+1 1.703100E+1 5.858690E-1 8.196420E+1
2.154000E+10 1.000E+17 310 3.300E-4 3.518413E+1 1.687790E+1 5.853390E-1 8.195260E+1
3.162000E+10 1.000E+17 310 3.300E-4 3.482815E+1 1.667770E+1 5.846590E-1 8.190340E+1
4.642000E+10 1.000E+17 310 3.300E-4 3.439658E+1 1.644320E+1 5.838150E-1 8.188350E+1
6.813000E+10 1.000E+17 310 3.300E-4 3.389409E+1 1.617010E+1 5.828000E-1 8.185940E+1
1.000000E+11 1.000E+17 310 3.300E-4 3.332955E+1 1.586280E+1 5.816090E-1 8.183100E+1
1.468000E+11 1.000E+17 310 3.300E-4 3.271210E+1 1.552590E+1 5.802370E-1 8.179790E+1
2.154000E+11 1.000E+17 310 3.300E-4 3.204809E+1 1.516250E+1 5.785970E-1 8.176950E+1
3.162000E+11 1.000E+17 310 3.300E-4 3.134039E+1 1.477370E+1 5.767410E-1 8.173450E+1
4.642000E+11 1.000E+17 310 3.300E-4 3.058966E+1 1.435380E+1 5.746690E-1 8.165360E+1
6.813000E+11 1.000E+17 310 3.300E-4 2.979581E+1 1.391510E+1 5.723620E-1 8.159420E+1
1.000000E+12 1.000E+17 310 3.300E-4 2.895887E+1 1.345270E+1 5.697870E-1 8.152980E+1
1.468000E+12 1.000E+17 310 3.300E-4 2.807946E+1 1.296710E+1 5.668130E-1 8.147330E+1
2.154000E+12 1.000E+17 310 3.300E-4 2.715900E+1 1.245340E+1 5.635940E-1 8.135910E+1
3.162000E+12 1.000E+17 310 3.300E-4 2.619982E+1 1.192520E+1 5.601130E-1 8.126300E+1
4.642000E+12 1.000E+17 310 3.300E-4 2.520525E+1 1.138040E+1 5.561770E-1 8.118090E+1
6.813000E+12 1.000E+17 310 3.300E-4 2.417961E+1 1.081570E+1 5.520230E-1 8.103060E+1
1.000000E+13 1.000E+17 310 3.300E-4 2.312825E+1 1.024650E+1 5.475030E-1 8.091810E+1
1.468000E+13 1.000E+17 310 3.300E-4 2.205738E+1 9.666400E+0 5.427050E-1 8.075100E+1
2.154000E+13 1.000E+17 310 3.300E-4 2.097406E+1 9.089400E+0 5.376040E-1 8.061010E+1
3.162000E+13 1.000E+17 310 3.300E-4 1.988595E+1 8.511600E+0 5.322490E-1 8.041730E+1
4.642000E+13 1.000E+17 310 3.300E-4 1.880120E+1 7.945700E+0 5.266020E-1 8.025350E+1
6.813000E+13 1.000E+17 310 3.300E-4 1.772819E+1 7.388500E+0 5.208000E-1 8.002450E+1
1.000000E+14 1.000E+17 310 3.300E-4 1.667526E+1 6.852200E+0 5.146780E-1 7.984060E+1
