N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 2.591111300E-02 2.511811400E-02 2.407251000E-02 2.287241100E-02
1.600000000E+01 -7.610961000E-03 -9.705195000E-03 -1.225045000E-02 -1.163712300E-02
1.700000000E+01 7.938597100E-02 7.817264300E-02 7.662647700E-02 7.607371000E-02
1.549996187E+01 -1.659271700E-01 -1.577323920E-01 -1.510079160E-01 -1.451752460E-01
1.649996187E+01 5.586529500E-02 5.729044600E-02 5.753163400E-02 5.730731600E-02
1.674996808E+01 7.223627200E-02 7.125119100E-02 7.150128700E-02 7.084053800E-02
1.624993176E+01 3.303573100E-02 3.335387700E-02 3.340865800E-02 3.311865900E-02
1.574996808E+01 -1.015309680E-01 -1.104081560E-01 -1.131355650E-01 -1.137671940E-01
1.524993176E+01 4.126800000E-05 7.690234000E-03 7.454678000E-03 7.120076000E-03
