N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 2.692294200E-02 2.753071700E-02 2.793290000E-02 2.820157500E-02
1.600000000E+01 -1.258217900E-02 -1.863407400E-02 -2.564657300E-02 -2.996814800E-02
1.700000000E+01 7.222476600E-02 7.339125700E-02 7.668447200E-02 7.418303100E-02
1.549996187E+01 -1.580959800E-01 -1.472327150E-01 -1.372529550E-01 -1.276713940E-01
1.649996187E+01 5.273581700E-02 5.519042800E-02 5.655006400E-02 5.742435300E-02
1.674996808E+01 6.692725700E-02 6.822016600E-02 7.035849500E-02 7.137996200E-02
1.624993176E+01 3.071498900E-02 3.043285700E-02 2.979997100E-02 2.878313400E-02
1.574996808E+01 -1.163230730E-01 -1.358430660E-01 -1.505853210E-01 -1.640047600E-01
1.524993176E+01 8.703449000E-03 9.109053000E-03 9.395391000E-03 9.600107000E-03
