N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 2.784543700E-02 2.807372400E-02 2.809676400E-02 2.797704700E-02
1.600000000E+01 -1.334106900E-02 -1.872817700E-02 -2.490191100E-02 -2.809443900E-02
1.700000000E+01 8.501487700E-02 8.657155400E-02 8.695071000E-02 8.749126300E-02
1.549996187E+01 -1.611308200E-01 -1.506359030E-01 -1.411553220E-01 -1.322071330E-01
1.649996187E+01 5.673235000E-02 5.940081900E-02 6.084984900E-02 6.172897300E-02
1.674996808E+01 7.507126500E-02 7.658591700E-02 7.890398700E-02 7.990466700E-02
1.624993176E+01 3.182229000E-02 3.174502600E-02 3.134343600E-02 3.057887900E-02
1.574996808E+01 -1.179464010E-01 -1.355907130E-01 -1.479383760E-01 -1.585254580E-01
1.524993176E+01 8.770346000E-03 9.096875000E-03 9.272651000E-03 9.344565000E-03
