N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 -3.770507000E-03 -2.144054600E-02 -5.853693200E-02 -1.275567500E-01 -1.630817240E-01 -1.320608410E-01 -6.122983100E-02 1.100338000E-02 1.915512400E-02 2.976419300E-02 4.280301000E-02
1.016672606E+01 -3.640268000E-03 -2.116572700E-02 -5.798062100E-02 -1.265486310E-01 -1.631530020E-01 -1.322430290E-01 -6.161803600E-02 1.092369300E-02 1.904204700E-02 2.961524300E-02 4.262087400E-02
1.033324570E+01 -3.452067000E-03 -2.076871000E-02 -5.717648800E-02 -1.250890250E-01 -1.632565510E-01 -1.325081700E-01 -6.218373200E-02 1.080813200E-02 1.887785000E-02 2.939867300E-02 4.235575800E-02
1.049996187E+01 -3.182076000E-03 -2.019934400E-02 -5.602236000E-02 -1.229891190E-01 -1.634062700E-01 -1.328925510E-01 -6.300533100E-02 1.064148400E-02 1.864060800E-02 2.908516800E-02 4.197133700E-02
1.066670514E+01 -2.798735000E-03 -1.939137900E-02 -5.438281400E-02 -1.199958470E-01 -1.636212550E-01 -1.334466360E-01 -6.419278300E-02 1.040312000E-02 1.830031900E-02 2.863423700E-02 4.141705700E-02
1.083333839E+01 -2.262487000E-03 -1.826214600E-02 -5.208793200E-02 -1.157862120E-01 -1.639268790E-01 -1.342387260E-01 -6.589685200E-02 1.006620600E-02 1.781737600E-02 2.799166200E-02 4.062437300E-02
1.100000000E+01 -1.542252000E-03 -1.671768300E-02 -4.894317400E-02 -1.099800100E-01 -1.643550940E-01 -1.353576260E-01 -6.831725200E-02 9.598125000E-03 1.714244400E-02 2.708829500E-02 3.950407200E-02
1.116672606E+01 -5.677260000E-04 -1.469124100E-02 -4.476103000E-02 -1.021919750E-01 -1.649427160E-01 -1.369113470E-01 -7.170456800E-02 8.963740000E-03 1.621992500E-02 2.584282300E-02 3.794745700E-02
1.133324570E+01 6.774930000E-04 -1.208566800E-02 -3.945488800E-02 -9.217371300E-02 -1.657255410E-01 -1.390171110E-01 -7.634579600E-02 8.133892000E-03 1.499851000E-02 2.417303900E-02 3.583646300E-02
1.149996187E+01 2.185201000E-03 -8.950253000E-03 -3.301985200E-02 -7.990288700E-02 -1.598481130E-01 -1.417756460E-01 -8.251787700E-02 7.101380000E-03 1.345288600E-02 2.202162100E-02 3.307026100E-02
1.166670514E+01 3.888632000E-03 -5.437662000E-03 -2.580823100E-02 -6.597878700E-02 -1.362204570E-01 -1.452240610E-01 -9.039152200E-02 5.903282000E-03 1.161739400E-02 1.940061300E-02 2.961545700E-02
1.183333839E+01 5.661775000E-03 -1.835140000E-03 -1.842672000E-02 -5.154863600E-02 -1.109353940E-01 -1.492708740E-01 -9.988257700E-02 -3.030085000E-03 9.621425000E-03 1.644725500E-02 2.557873600E-02
1.200000000E+01 7.337261000E-03 1.507351000E-03 -1.161709900E-02 -3.812953800E-02 -8.673088200E-02 -1.536393460E-01 -1.104947790E-01 -2.343205300E-02 7.696644000E-03 1.346018600E-02 2.127679900E-02
1.216672606E+01 8.760624000E-03 4.297693000E-03 -5.991257000E-03 -2.700120000E-02 -6.620269300E-02 -1.294513920E-01 -1.212729220E-01 -4.515073400E-02 6.117242000E-03 1.085663400E-02 1.724216800E-02
1.233324570E+01 9.827045000E-03 6.394404000E-03 -1.760924000E-03 -1.862330900E-02 -5.058307900E-02 -1.035432180E-01 -1.309978910E-01 -6.580067500E-02 5.070986000E-03 9.009675000E-03 1.408403600E-02
1.249996187E+01 1.050030300E-02 7.804038000E-03 1.154107000E-03 -1.275839000E-02 -3.949314600E-02 -8.474631700E-02 -1.386312630E-01 -8.301885600E-02 4.547696000E-03 8.034383000E-03 1.219122400E-02
1.266670514E+01 1.077743500E-02 8.595420000E-03 3.053482000E-03 -8.764720000E-03 -3.173591900E-02 -7.128641600E-02 -1.294500130E-01 -9.550939000E-02 -7.925353000E-03 7.722644000E-03 1.146839100E-02
1.283333839E+01 1.068895500E-02 8.885749000E-03 4.159284000E-03 -6.071142000E-03 -2.618962100E-02 -6.128562400E-02 -1.142372540E-01 -1.033933150E-01 -2.368968800E-02 7.726933000E-03 1.143451200E-02
1.300000000E+01 1.028984500E-02 8.791487000E-03 4.676405000E-03 -4.308950000E-03 -2.215737500E-02 -5.358520200E-02 -1.013440120E-01 -1.076241450E-01 -3.341281100E-02 7.795610000E-03 1.163737100E-02
