N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 6.114040800E-02 5.900635100E-02 5.845054700E-02 5.801629400E-02 5.854003000E-02 6.052969300E-02 6.218510300E-02 6.386308100E-02 6.633553900E-02 6.643712400E-02 6.419099600E-02
1.016672606E+01 6.096241900E-02 5.883104700E-02 5.825824900E-02 5.781076700E-02 5.831836000E-02 6.027680500E-02 6.191713700E-02 6.358642200E-02 6.604309800E-02 6.616482600E-02 6.396802600E-02
1.033324570E+01 6.071203900E-02 5.855027800E-02 5.798759300E-02 5.752091500E-02 5.800493700E-02 5.991858800E-02 6.153656800E-02 6.319264700E-02 6.562609100E-02 6.577593900E-02 6.364902400E-02
1.049996187E+01 6.036614700E-02 5.817826100E-02 5.761363000E-02 5.711917600E-02 5.756904900E-02 5.941913800E-02 6.100408400E-02 6.263980500E-02 6.503944400E-02 6.522720600E-02 6.319771700E-02
1.066670514E+01 5.990018900E-02 5.770954700E-02 5.707740600E-02 5.657585500E-02 5.697669400E-02 5.873802300E-02 6.027436600E-02 6.187863900E-02 6.422912100E-02 6.446619800E-02 6.256954200E-02
1.083333839E+01 5.929354300E-02 5.710809700E-02 5.642042100E-02 5.586524600E-02 5.619694500E-02 5.783712600E-02 5.930259700E-02 6.085854600E-02 6.313829700E-02 6.343607600E-02 6.171459600E-02
1.100000000E+01 5.853871000E-02 5.636494200E-02 5.560654700E-02 5.497680100E-02 5.521371200E-02 5.669375800E-02 5.805802500E-02 5.954081800E-02 6.172071100E-02 6.208704600E-02 6.058647900E-02
1.116672606E+01 5.765329200E-02 5.549921400E-02 5.465548900E-02 5.392959000E-02 5.404192700E-02 5.531933300E-02 5.654412300E-02 5.791975900E-02 5.996264600E-02 6.039673500E-02 5.915790800E-02
1.133324570E+01 5.669097600E-02 5.456477700E-02 5.362969700E-02 5.278493500E-02 5.274241500E-02 5.377735500E-02 5.481963000E-02 5.604638500E-02 5.790926300E-02 5.839579300E-02 5.744222100E-02
1.149996187E+01 5.574508500E-02 5.365481900E-02 5.262543100E-02 5.164794500E-02 5.142538200E-02 5.218874100E-02 5.300765300E-02 5.404156000E-02 5.568154300E-02 5.618733600E-02 5.551162600E-02
1.166670514E+01 5.493803700E-02 5.287945600E-02 5.177071400E-02 5.065167100E-02 5.023351100E-02 5.071311600E-02 5.127851800E-02 5.208229900E-02 5.346467800E-02 5.394190500E-02 5.349899100E-02
1.183333839E+01 5.439335700E-02 5.236569800E-02 5.118858600E-02 4.992565500E-02 4.930693800E-02 4.950804000E-02 4.980570300E-02 5.035634200E-02 5.146190800E-02 5.185774600E-02 5.157129300E-02
1.200000000E+01 5.419509900E-02 5.219756700E-02 5.096470600E-02 4.956090600E-02 4.874500000E-02 4.868479700E-02 4.871514300E-02 4.900552500E-02 4.983195400E-02 5.010053300E-02 4.988265500E-02
1.216672606E+01 5.435182700E-02 5.239113200E-02 5.111959600E-02 4.958457600E-02 4.858151000E-02 4.828275900E-02 4.805539800E-02 4.808989100E-02 4.864694200E-02 4.875647800E-02 4.852930900E-02
1.233324570E+01 5.478811700E-02 5.288468300E-02 5.160092700E-02 4.995467000E-02 4.878241000E-02 4.827106700E-02 4.780068600E-02 4.758959900E-02 4.789228500E-02 4.782506000E-02 4.753246700E-02
1.249996187E+01 5.537318900E-02 5.356098000E-02 5.230271500E-02 5.057787900E-02 4.926471500E-02 4.857161700E-02 4.787764800E-02 4.743488000E-02 4.749961400E-02 4.724780700E-02 4.685455700E-02
1.266670514E+01 5.596955500E-02 5.428988500E-02 5.309947400E-02 5.134255200E-02 4.992702500E-02 4.908980300E-02 4.819796300E-02 4.754176900E-02 4.738647700E-02 4.694885100E-02 4.643437200E-02
1.283333839E+01 5.647088100E-02 5.496656600E-02 5.389237200E-02 5.214911700E-02 5.067681900E-02 4.973933100E-02 4.868218200E-02 4.783634000E-02 4.748228000E-02 4.686306100E-02 4.621642400E-02
1.300000000E+01 5.681472700E-02 5.550874600E-02 5.459368300E-02 5.291691800E-02 5.145483800E-02 5.044289800E-02 4.926186300E-02 4.826800000E-02 4.773514200E-02 4.694409300E-02 4.616166500E-02
