N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 2.595855100E-02 2.567595400E-02 2.451909400E-02 2.234573500E-02 1.808813100E-02 1.004741000E-02 -5.968139000E-03 -3.517573500E-02 -8.454104900E-02 -1.612216570E-01 -1.825716140E-01
1.016672606E+01 2.595835900E-02 2.568083000E-02 2.453011400E-02 2.237643200E-02 1.816190100E-02 1.019426700E-02 -5.682628000E-03 -3.464932700E-02 -8.364394100E-02 -1.598627030E-01 -1.827801670E-01
1.033324570E+01 2.595806100E-02 2.567860500E-02 2.453053100E-02 2.239595300E-02 1.822001400E-02 1.040588200E-02 -5.271120000E-03 -3.389008000E-02 -8.234841000E-02 -1.578958040E-01 -1.830827240E-01
1.049996187E+01 2.595756500E-02 2.568411200E-02 2.455148900E-02 2.246405100E-02 1.834040900E-02 1.070827300E-02 -4.682890000E-03 -3.280380800E-02 -8.049140600E-02 -1.550673990E-01 -1.835190710E-01
1.066670514E+01 2.595246300E-02 2.568866300E-02 2.457804300E-02 2.254642300E-02 1.853724000E-02 1.113512000E-02 -3.852082000E-03 -3.126762600E-02 -7.785854100E-02 -1.510387570E-01 -1.841434210E-01
1.083333839E+01 2.594873900E-02 2.570011700E-02 2.463294700E-02 2.268976100E-02 1.885617100E-02 1.169018600E-02 -2.698754000E-03 -2.913129900E-02 -7.418389300E-02 -1.453796780E-01 -1.850266150E-01
1.100000000E+01 2.594479600E-02 2.572211800E-02 2.471667400E-02 2.288854300E-02 1.926739400E-02 1.250720500E-02 -1.136432000E-03 -2.623037300E-02 -6.916966700E-02 -1.375887710E-01 -1.862556210E-01
1.116672606E+01 2.593873200E-02 2.575119800E-02 2.483197800E-02 2.315429900E-02 1.982041700E-02 1.356265800E-02 9.087900000E-04 -2.242093600E-02 -6.254273200E-02 -1.271693350E-01 -1.879269780E-01
1.133324570E+01 2.592801200E-02 2.578907800E-02 2.498086100E-02 2.349003500E-02 2.048267800E-02 1.488354600E-02 3.463756000E-03 -1.764376400E-02 -5.416510200E-02 -1.137958060E-01 -1.901288150E-01
1.149996187E+01 2.591333800E-02 2.583489200E-02 2.515967300E-02 2.388865600E-02 2.127565300E-02 1.642628500E-02 6.463492000E-03 -1.201029300E-02 -4.419215900E-02 -9.758116000E-02 -1.747759840E-01
1.166670514E+01 2.589136900E-02 2.588355800E-02 2.535840200E-02 2.430743200E-02 2.212306400E-02 1.808610000E-02 9.718450000E-03 -5.869871000E-03 -3.321104300E-02 -7.935885400E-02 -1.480914840E-01
1.183333839E+01 2.586115400E-02 2.593254100E-02 2.552716800E-02 2.472340000E-02 2.296767600E-02 1.973732000E-02 1.293224500E-02 2.175660000E-04 -2.221916400E-02 -6.073947400E-02 -1.198110010E-01
1.200000000E+01 2.580505500E-02 2.595477100E-02 2.570145700E-02 2.507928600E-02 2.374033400E-02 2.119208200E-02 1.579153100E-02 5.651139000E-03 -1.232927400E-02 -4.367682700E-02 -9.299245000E-02
1.216672606E+01 2.576052100E-02 2.598791300E-02 2.582538600E-02 2.534955200E-02 2.432639800E-02 2.235672800E-02 1.808768200E-02 1.002851900E-02 -4.313897000E-03 -2.964655800E-02 -7.031262200E-02
1.233324570E+01 2.571218500E-02 2.598592100E-02 2.588583200E-02 2.556821500E-02 2.474507500E-02 2.320687000E-02 1.978123900E-02 1.327737200E-02 1.670037000E-03 -1.905478100E-02 -5.282989700E-02
1.249996187E+01 2.565993400E-02 2.597622700E-02 2.593343200E-02 2.566792900E-02 2.501148300E-02 2.378443000E-02 2.096516600E-02 1.558456700E-02 5.963862000E-03 -1.137075300E-02 -3.993038700E-02
1.266670514E+01 2.559938300E-02 2.593956100E-02 2.590796400E-02 2.569584900E-02 2.515508000E-02 2.415541400E-02 2.177661200E-02 1.721988200E-02 9.070319000E-03 -5.725684000E-03 -3.029596300E-02
1.283333839E+01 2.551282200E-02 2.588071700E-02 2.584354300E-02 2.566392500E-02 2.520424700E-02 2.437776800E-02 2.233147400E-02 1.840609100E-02 1.140033400E-02 -1.404839000E-03 -2.277611700E-02
1.300000000E+01 2.541585200E-02 2.577617900E-02 2.574080900E-02 2.558079800E-02 2.517938100E-02 2.449020300E-02 2.270454700E-02 1.928284800E-02 1.320715600E-02 2.030629000E-03 -1.667132500E-02
