N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 1.024997157E+00 1.011514242E+00 1.097380910E+00 1.198812187E+00 1.224334380E+00 1.228539664E+00 1.226214396E+00 1.222636094E+00 1.220906065E+00
1.016672606E+01 1.024974901E+00 1.011511324E+00 1.097745949E+00 1.198950371E+00 1.224438589E+00 1.228707496E+00 1.226542573E+00 1.223316142E+00 1.222293056E+00
1.033324570E+01 1.024942401E+00 1.011508029E+00 1.098278332E+00 1.199151539E+00 1.224590422E+00 1.228951498E+00 1.227016857E+00 1.224288364E+00 1.224239743E+00
1.049996187E+01 1.024895055E+00 1.011503383E+00 1.099052444E+00 1.199443353E+00 1.224810840E+00 1.229304693E+00 1.227697678E+00 1.225662159E+00 1.226920829E+00
1.066670514E+01 1.024826322E+00 1.011497108E+00 1.100173172E+00 1.199864321E+00 1.225129254E+00 1.229812772E+00 1.228665289E+00 1.227572028E+00 1.230519431E+00
1.083333839E+01 1.024727056E+00 1.011488324E+00 1.101785411E+00 1.200466908E+00 1.225585999E+00 1.230537079E+00 1.230021235E+00 1.230168097E+00 1.235188051E+00
1.100000000E+01 1.024584774E+00 1.011477011E+00 1.104083354E+00 1.201319786E+00 1.226234551E+00 1.231556630E+00 1.231884898E+00 1.233592307E+00 1.240989300E+00
1.116672606E+01 1.024383084E+00 1.011463093E+00 1.107315064E+00 1.202507952E+00 1.227142644E+00 1.232966661E+00 1.234379604E+00 1.237936534E+00 1.247834262E+00
1.133324570E+01 1.024101804E+00 1.011448127E+00 1.111773271E+00 1.204127063E+00 1.228389905E+00 1.234870451E+00 1.237605121E+00 1.243189708E+00 1.255455093E+00
1.149996187E+01 1.023718819E+00 1.011436979E+00 1.117757189E+00 1.206268075E+00 1.230059835E+00 1.237360621E+00 1.241597356E+00 1.249198483E+00 1.263446902E+00
1.166670514E+01 1.023215412E+00 1.011441253E+00 1.125486843E+00 1.208989976E+00 1.232223640E+00 1.240489281E+00 1.246288138E+00 1.255673699E+00 1.271374699E+00
1.183333839E+01 1.022587911E+00 1.011484835E+00 1.134962505E+00 1.212284773E+00 1.234917204E+00 1.244233651E+00 1.251490421E+00 1.262257668E+00 1.278890180E+00
1.200000000E+01 1.021866628E+00 1.011611246E+00 1.145807500E+00 1.216052435E+00 1.238117628E+00 1.248475254E+00 1.256931506E+00 1.268625227E+00 1.285795338E+00
1.216672606E+01 1.021140874E+00 1.011890911E+00 1.157207734E+00 1.220111093E+00 1.241731077E+00 1.253012626E+00 1.262327890E+00 1.274562203E+00 1.292034754E+00
1.233324570E+01 1.020578180E+00 1.012422313E+00 1.168094244E+00 1.224249250E+00 1.245603363E+00 1.257612610E+00 1.267463568E+00 1.279985241E+00 1.297647848E+00
1.249996187E+01 1.020417909E+00 1.015928882E+00 1.177545207E+00 1.228289366E+00 1.249554483E+00 1.262077204E+00 1.272229911E+00 1.284911841E+00 1.302720858E+00
1.266670514E+01 1.020922733E+00 1.041241834E+00 1.185159786E+00 1.232118942E+00 1.253425592E+00 1.266289989E+00 1.276617169E+00 1.289414969E+00 1.307343366E+00
1.283333839E+01 1.022301873E+00 1.060272817E+00 1.191075377E+00 1.235685447E+00 1.257116741E+00 1.270222788E+00 1.280678750E+00 1.293588152E+00 1.311753461E+00
1.300000000E+01 1.024654408E+00 1.073744688E+00 1.195686568E+00 1.238974502E+00 1.260598837E+00 1.273911701E+00 1.284495555E+00 1.297558780E+00 1.315861802E+00
