N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 1.181627806E+00 1.201810629E+00 1.209160828E+00 1.216684585E+00 1.222899824E+00 1.224740672E+00 1.224847782E+00 1.228869552E+00 1.238547499E+00
1.016672606E+01 1.181676097E+00 1.201833557E+00 1.209185006E+00 1.216719901E+00 1.222959301E+00 1.224849980E+00 1.225059748E+00 1.229303353E+00 1.239416024E+00
1.033324570E+01 1.181746654E+00 1.201867084E+00 1.209220396E+00 1.216771515E+00 1.223046038E+00 1.225008528E+00 1.225364289E+00 1.229915494E+00 1.240605321E+00
1.049996187E+01 1.181849531E+00 1.201916048E+00 1.209272101E+00 1.216846862E+00 1.223172150E+00 1.225237358E+00 1.225797805E+00 1.230765207E+00 1.242190628E+00
1.066670514E+01 1.181999071E+00 1.201987398E+00 1.209347556E+00 1.216956558E+00 1.223354752E+00 1.225565152E+00 1.226406934E+00 1.231918744E+00 1.244232139E+00
1.083333839E+01 1.182215495E+00 1.202091024E+00 1.209457348E+00 1.217115683E+00 1.223617570E+00 1.226029877E+00 1.227247703E+00 1.233439866E+00 1.246752973E+00
1.100000000E+01 1.182526706E+00 1.202240833E+00 1.209616487E+00 1.217345335E+00 1.223992627E+00 1.226679199E+00 1.228380990E+00 1.235374448E+00 1.249720940E+00
1.116672606E+01 1.182970083E+00 1.202455973E+00 1.209845881E+00 1.217685455E+00 1.224521532E+00 1.227568988E+00 1.229863132E+00 1.237732849E+00 1.253046919E+00
1.133324570E+01 1.183593520E+00 1.202762060E+00 1.210173981E+00 1.218148069E+00 1.225255432E+00 1.228757820E+00 1.231732105E+00 1.240479590E+00 1.256624749E+00
1.149996187E+01 1.184454062E+00 1.203192080E+00 1.210638225E+00 1.218794313E+00 1.226252281E+00 1.230305838E+00 1.233994393E+00 1.243539854E+00 1.260297729E+00
1.166670514E+01 1.185612138E+00 1.203786162E+00 1.211285622E+00 1.219688326E+00 1.227570354E+00 1.232225250E+00 1.236620310E+00 1.246823693E+00 1.264006581E+00
1.183333839E+01 1.187118783E+00 1.204589681E+00 1.212171438E+00 1.220877689E+00 1.229258141E+00 1.234529520E+00 1.239553628E+00 1.250255922E+00 1.267739734E+00
1.200000000E+01 1.188996566E+00 1.205649249E+00 1.213354888E+00 1.222414435E+00 1.231343561E+00 1.237199413E+00 1.242732231E+00 1.253796366E+00 1.271490061E+00
1.216672606E+01 1.191221206E+00 1.207007529E+00 1.214891457E+00 1.224372087E+00 1.233827777E+00 1.240182277E+00 1.246109031E+00 1.257443290E+00 1.275332523E+00
1.233324570E+01 1.193719453E+00 1.208698512E+00 1.216823029E+00 1.226748402E+00 1.236687687E+00 1.243440725E+00 1.249663750E+00 1.261223796E+00 1.279285507E+00
1.249996187E+01 1.196396015E+00 1.210744287E+00 1.219169027E+00 1.229534429E+00 1.239886294E+00 1.246942835E+00 1.253402932E+00 1.265179073E+00 1.283432037E+00
1.266670514E+01 1.199178958E+00 1.213152273E+00 1.221922532E+00 1.232700170E+00 1.243386570E+00 1.250670583E+00 1.257351172E+00 1.269351583E+00 1.287835844E+00
1.283333839E+01 1.202048274E+00 1.215912245E+00 1.225054107E+00 1.236206462E+00 1.247162859E+00 1.254640213E+00 1.261539075E+00 1.273780948E+00 1.292519185E+00
1.300000000E+01 1.205019914E+00 1.218996420E+00 1.228522835E+00 1.240018212E+00 1.251205257E+00 1.258864093E+00 1.265993310E+00 1.278518651E+00 1.297450846E+00
