N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 1.018567305E+00 1.018556514E+00 1.018540779E+00 1.018517909E+00 1.018484817E+00 1.018437262E+00 1.018369603E+00 1.018274770E+00 1.018144788E+00 1.017972597E+00 1.017756293E+00 1.017507222E+00 1.017263223E+00 1.017104241E+00 1.017163509E+00 1.017620640E+00 1.018667491E+00 1.020458373E+00 1.023077184E+00
1.600000000E+01 1.227180274E+00 1.227268548E+00 1.227397215E+00 1.227584177E+00 1.227854573E+00 1.228243104E+00 1.228796148E+00 1.229573006E+00 1.230644799E+00 1.232087933E+00 1.233970880E+00 1.236333494E+00 1.239164494E+00 1.242388556E+00 1.245875118E+00 1.249471651E+00 1.253047403E+00 1.256525629E+00 1.259890579E+00
1.700000000E+01 1.226262140E+00 1.227601667E+00 1.229473233E+00 1.232034517E+00 1.235443386E+00 1.239818006E+00 1.245181943E+00 1.251415384E+00 1.258245507E+00 1.265301832E+00 1.272218708E+00 1.278729553E+00 1.284704721E+00 1.290131315E+00 1.295067656E+00 1.299603649E+00 1.303854644E+00 1.307954336E+00 1.311914225E+00
1.549996187E+01 1.161106142E+00 1.161302751E+00 1.161589350E+00 1.162005743E+00 1.162607940E+00 1.163472847E+00 1.164702929E+00 1.166427757E+00 1.168797927E+00 1.171964169E+00 1.176032996E+00 1.180999564E+00 1.186680116E+00 1.192698545E+00 1.198580588E+00 1.203932816E+00 1.208584389E+00 1.212569004E+00 1.216020097E+00
1.649996187E+01 1.227857702E+00 1.228169643E+00 1.228619883E+00 1.229264979E+00 1.230179385E+00 1.231456173E+00 1.233202316E+00 1.235524314E+00 1.238501630E+00 1.242150281E+00 1.246391193E+00 1.251046076E+00 1.255875855E+00 1.260649479E+00 1.265205846E+00 1.269477919E+00 1.273478097E+00 1.277265714E+00 1.280918206E+00
1.674996808E+01 1.225764035E+00 1.226416121E+00 1.227345958E+00 1.228655157E+00 1.230466124E+00 1.232911303E+00 1.236108261E+00 1.240119868E+00 1.244909284E+00 1.250312975E+00 1.256060657E+00 1.261844957E+00 1.267408466E+00 1.272600388E+00 1.277380328E+00 1.281786300E+00 1.285895436E+00 1.289796992E+00 1.293603025E+00
1.624993176E+01 1.229803939E+00 1.229960786E+00 1.230188707E+00 1.230518419E+00 1.230992278E+00 1.231666827E+00 1.232614529E+00 1.233921676E+00 1.235680052E+00 1.237969069E+00 1.240828192E+00 1.244227837E+00 1.248055329E+00 1.252132827E+00 1.256266507E+00 1.260302756E+00 1.264161570E+00 1.267835889E+00 1.271368232E+00
1.574996808E+01 1.213004079E+00 1.213087123E+00 1.213208143E+00 1.213383961E+00 1.213638145E+00 1.214003087E+00 1.214522072E+00 1.215250004E+00 1.216251874E+00 1.217596125E+00 1.219341236E+00 1.221516904E+00 1.224106150E+00 1.227040349E+00 1.230213070E+00 1.233505788E+00 1.236811581E+00 1.240051605E+00 1.243185650E+00
1.524993176E+01 1.010561319E+00 1.010564445E+00 1.010569066E+00 1.010575917E+00 1.010586120E+00 1.010601404E+00 1.010624482E+00 1.010659682E+00 1.010714019E+00 1.010798993E+00 1.018025926E+00 1.032915779E+00 1.050994035E+00 1.071297197E+00 1.091952428E+00 1.110710756E+00 1.125950019E+00 1.137312799E+00 1.145474380E+00
