T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 TDD11 TDD111 d N_B
340 001_340 34.101 3.776740E-1 2.594978E-1 7.400090E+1 1.813120E+1 3.058830E-1 2.371002E-1 4.000000E-1 1.000000E+10 1.000000E+10 1.000000E+10 1.000000E+10 1.800E-4 5.623E+16
340 002_340 34.101 3.773070E-1 2.580609E-1 7.398620E+1 1.800970E+1 3.055980E-1 2.357310E-1 4.000000E-1 1.468000E+10 1.468000E+10 1.468000E+10 1.468000E+10 1.800E-4 5.623E+16
340 003_340 34.101 3.767840E-1 2.560073E-1 7.396450E+1 1.783640E+1 3.051970E-1 2.337695E-1 4.000000E-1 2.154000E+10 2.154000E+10 2.154000E+10 2.154000E+10 1.800E-4 5.623E+16
340 004_340 34.101 3.760460E-1 2.531064E-1 7.388640E+1 1.758110E+1 3.044810E-1 2.309664E-1 4.000000E-1 3.162000E+10 3.162000E+10 3.162000E+10 3.162000E+10 1.800E-4 5.623E+16
340 005_340 34.101 3.750210E-1 2.490748E-1 7.384070E+1 1.724330E+1 3.033920E-1 2.273408E-1 4.000000E-1 4.642000E+10 4.642000E+10 4.642000E+10 4.642000E+10 1.800E-4 5.623E+16
340 006_340 34.101 3.736300E-1 2.435949E-1 7.377820E+1 1.678710E+1 3.019640E-1 2.223733E-1 4.000000E-1 6.813000E+10 6.813000E+10 6.813000E+10 6.813000E+10 1.800E-4 5.623E+16
340 007_340 34.101 3.717880E-1 2.363629E-1 7.369440E+1 1.619000E+1 3.001640E-1 2.157499E-1 4.000000E-1 1.000000E+11 1.000000E+11 1.000000E+11 1.000000E+11 1.800E-4 5.623E+16
340 008_340 34.101 3.693950E-1 2.271690E-1 7.358980E+1 1.543820E+1 2.980030E-1 2.072226E-1 4.000000E-1 1.468000E+11 1.468000E+11 1.468000E+11 1.468000E+11 1.800E-4 5.623E+16
340 009_340 34.101 3.663500E-1 2.159949E-1 7.346790E+1 1.453370E+1 2.955480E-1 1.967022E-1 4.000000E-1 2.154000E+11 2.154000E+11 2.154000E+11 2.154000E+11 1.800E-4 5.623E+16
340 010_340 34.101 3.627700E-1 2.030786E-1 7.325100E+1 1.349110E+1 2.919870E-1 1.848185E-1 4.000000E-1 3.162000E+11 3.162000E+11 3.162000E+11 3.162000E+11 1.800E-4 5.623E+16
