N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.388320000E-04 1.079230000E-04 8.754700000E-05 7.337700000E-05
1.600000000E+01 9.557830000E-04 9.140720000E-04 8.877390000E-04 8.667480000E-04
1.700000000E+01 3.043371000E-03 3.005823000E-03 2.971938000E-03 2.955830000E-03
1.549996187E+01 4.014360000E-04 3.718310000E-04 3.503950000E-04 3.341760000E-04
1.649996187E+01 1.744889000E-03 1.705942000E-03 1.672493000E-03 1.651285000E-03
1.674996808E+01 2.299531000E-03 2.261969000E-03 2.227828000E-03 2.197388000E-03
1.624993176E+01 1.314965000E-03 1.271472000E-03 1.243052000E-03 1.220863000E-03
1.574996808E+01 6.605640000E-04 6.254920000E-04 6.003720000E-04 5.804270000E-04
1.524993176E+01 8.071400000E-05 5.893000000E-05 4.258200000E-05 2.985000000E-05
