N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 4.577800000E-05 3.589200000E-05 2.938700000E-05 2.488900000E-05
1.600000000E+01 3.065270000E-04 2.919430000E-04 2.828470000E-04 2.758740000E-04
1.700000000E+01 9.253380000E-04 9.162980000E-04 9.100210000E-04 9.107270000E-04
1.549996187E+01 1.332390000E-04 1.257900000E-04 1.213690000E-04 1.189070000E-04
1.649996187E+01 5.430120000E-04 5.272670000E-04 5.152950000E-04 5.089780000E-04
1.674996808E+01 7.050780000E-04 6.914640000E-04 6.820560000E-04 6.751030000E-04
1.624993176E+01 4.162290000E-04 3.994280000E-04 3.887340000E-04 3.808930000E-04
1.574996808E+01 2.142560000E-04 2.033800000E-04 1.959940000E-04 1.904740000E-04
1.524993176E+01 3.331000000E-05 3.028800000E-05 2.986900000E-05 3.111200000E-05
