N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 8.882900000E-04 6.938190000E-04 5.648370000E-04 4.748080000E-04
1.600000000E+01 6.255400000E-03 6.039191000E-03 5.904223000E-03 5.792644000E-03
1.700000000E+01 2.114208100E-02 2.218463400E-02 2.123065000E-02 2.122801800E-02
1.549996187E+01 2.630653000E-03 2.427391000E-03 2.267296000E-03 2.133085000E-03
1.649996187E+01 1.160663200E-02 1.152024700E-02 1.143660000E-02 1.139932700E-02
1.674996808E+01 1.558390900E-02 1.611457600E-02 1.556773500E-02 1.550683600E-02
1.624993176E+01 8.644938000E-03 8.464555000E-03 8.356673000E-03 8.274504000E-03
1.574996808E+01 4.325641000E-03 4.117153000E-03 3.959870000E-03 3.828100000E-03
1.524993176E+01 6.779320000E-04 3.338760000E-04 1.852690000E-04 5.533900000E-05
