N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -1.634000000E-06 3.764000000E-06 8.786000000E-06 1.332100000E-05
1.600000000E+01 5.563300000E-05 5.446400000E-05 5.414000000E-05 5.409900000E-05
1.700000000E+01 1.994620000E-04 2.228410000E-04 2.250280000E-04 2.231100000E-04
1.549996187E+01 2.690900000E-05 2.716900000E-05 2.783900000E-05 2.872200000E-05
1.649996187E+01 1.057510000E-04 1.053150000E-04 1.049490000E-04 1.053090000E-04
1.674996808E+01 1.452940000E-04 1.449660000E-04 1.449410000E-04 1.439140000E-04
1.624993176E+01 7.752500000E-05 7.636100000E-05 7.612600000E-05 7.605900000E-05
1.574996808E+01 3.907100000E-05 3.840400000E-05 3.825800000E-05 3.833700000E-05
1.524993176E+01 1.546700000E-05 1.783400000E-05 2.034100000E-05 2.270000000E-05
