N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 1.759809000E-03 1.235500000E-03 8.594180000E-04 5.938320000E-04 4.083480000E-04 2.798170000E-04 1.912480000E-04 1.304690000E-04 8.890400000E-05 6.057700000E-05 4.135900000E-05 2.841000000E-05 1.977500000E-05 1.410500000E-05 1.045500000E-05 8.151000000E-06 -5.848000000E-06 -1.657000000E-06 4.069999999E-07
1.600000000E+01 1.386376100E-02 9.845685000E-03 6.938445000E-03 4.855304000E-03 3.377168000E-03 2.337915000E-03 1.613093000E-03 1.110926000E-03 7.649100000E-04 5.275820000E-04 3.654940000E-04 2.552370000E-04 1.805430000E-04 1.301150000E-04 9.614100000E-05 7.318400000E-05 5.754400000E-05 4.665600000E-05 3.881500000E-05
1.700000000E+01 7.013277100E-02 5.399959200E-02 4.152190500E-02 3.196158200E-02 2.460940900E-02 1.889434400E-02 1.441000400E-02 1.088785600E-02 8.148093000E-03 6.054569000E-03 4.488447000E-03 3.340153000E-03 2.510972000E-03 1.916669000E-03 1.489493000E-03 1.178040000E-03 9.455170000E-04 7.669930000E-04 6.262270000E-04
1.549996187E+01 2.768924000E-03 1.871671000E-03 1.266814000E-03 8.589610000E-04 5.835780000E-04 3.973830000E-04 2.713900000E-04 1.861240000E-04 1.285440000E-04 8.979000000E-05 6.389200000E-05 4.665100000E-05 3.520900000E-05 2.742800000E-05 2.191200000E-05 1.777000000E-05 1.453600000E-05 1.198300000E-05 9.995000000E-06
1.649996187E+01 3.291984600E-02 2.442934900E-02 1.802757700E-02 1.321059200E-02 9.597455000E-03 6.907046000E-03 4.926813000E-03 3.489610000E-03 2.461299000E-03 1.735090000E-03 1.227976000E-03 8.771830000E-04 6.363290000E-04 4.717520000E-04 3.592380000E-04 2.816060000E-04 2.268300000E-04 1.867910000E-04 1.562040000E-04
1.674996808E+01 4.867148000E-02 3.682172100E-02 2.778493300E-02 2.090316400E-02 1.564231600E-02 1.161118300E-02 8.534708000E-03 6.213149000E-03 4.489600000E-03 3.232864000E-03 2.332033000E-03 1.695616000E-03 1.250794000E-03 9.415050000E-04 7.258580000E-04 5.733600000E-04 4.626570000E-04 3.793960000E-04 3.143890000E-04
1.624993176E+01 2.178037800E-02 1.581134700E-02 1.138818900E-02 8.133609000E-03 5.760550000E-03 4.049114000E-03 2.829012000E-03 1.968597000E-03 1.367567000E-03 9.510250000E-04 6.643220000E-04 4.681630000E-04 3.346680000E-04 2.442350000E-04 1.830770000E-04 1.415310000E-04 1.128900000E-04 9.256000000E-05 7.749400000E-05
1.574996808E+01 7.970033000E-03 5.548791000E-03 3.842760000E-03 2.650127000E-03 1.821896000E-03 1.249767000E-03 8.562240000E-04 5.864510000E-04 4.020770000E-04 2.764430000E-04 1.911260000E-04 1.333860000E-04 9.440300000E-05 6.812300000E-05 5.032000000E-05 3.817200000E-05 2.979400000E-05 2.393500000E-05 1.973800000E-05
1.524993176E+01 1.775327000E-03 1.265680000E-03 8.912240000E-04 6.221720000E-04 4.319500000E-04 2.989940000E-04 2.068150000E-04 1.432800000E-04 9.967900000E-05 -9.053700000E-05 -5.899300000E-05 -3.658400000E-05 -2.059600000E-05 -9.442000000E-06 -2.145000000E-06 2.066000000E-06 4.022000000E-06 4.607000000E-06 4.510000000E-06
