N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 1.356220000E-03 1.309348000E-03 4.081770000E-03 7.349546000E-03 1.190624700E-02 1.844203100E-02 2.767386200E-02 4.042164400E-02 5.755669400E-02
1.016672606E+01 9.508960000E-04 8.862620000E-04 2.837267000E-03 5.216343000E-03 8.679607000E-03 1.386494200E-02 2.142426800E-02 3.200498200E-02 4.630069500E-02
1.033324570E+01 6.615370000E-04 6.011450000E-04 1.962601000E-03 3.670513000E-03 6.257475000E-03 1.031438100E-02 1.648743300E-02 2.536556600E-02 3.750435200E-02
1.049996187E+01 4.578870000E-04 4.086250000E-04 1.352615000E-03 2.564040000E-03 4.462496000E-03 7.575938000E-03 1.255368100E-02 2.001649700E-02 3.048448700E-02
1.066670514E+01 3.159960000E-04 2.784050000E-04 9.298900000E-04 1.781087000E-03 3.152492000E-03 5.492506000E-03 9.426105000E-03 1.563624500E-02 2.471490000E-02
1.083333839E+01 2.178290000E-04 1.901950000E-04 6.383870000E-04 1.232496000E-03 2.210896000E-03 3.936285000E-03 6.973232000E-03 1.203928100E-02 1.985398600E-02
1.100000000E+01 1.502500000E-04 1.304170000E-04 4.381420000E-04 8.511310000E-04 1.543140000E-03 2.796173000E-03 5.089964000E-03 9.122090000E-03 1.572200000E-02
1.116672606E+01 1.038950000E-04 8.991900000E-05 3.009990000E-04 5.876310000E-04 1.074793000E-03 1.975580000E-03 3.678059000E-03 6.810973000E-03 1.224507200E-02
1.133324570E+01 -8.119600000E-05 6.254400000E-05 2.073200000E-04 4.064140000E-04 7.491220000E-04 1.393637000E-03 2.643105000E-03 5.030617000E-03 9.390569000E-03
1.149996187E+01 -5.408600000E-05 4.411500000E-05 1.434890000E-04 2.822570000E-04 5.241620000E-04 9.857520000E-04 1.898826000E-03 3.696039000E-03 7.119533000E-03
1.166670514E+01 -3.516500000E-05 3.177800000E-05 1.001240000E-04 1.974680000E-04 3.695880000E-04 7.024040000E-04 1.371560000E-03 2.718566000E-03 5.368033000E-03
1.183333839E+01 -2.183700000E-05 2.357800000E-05 7.073900000E-05 1.397500000E-04 2.638210000E-04 5.068730000E-04 1.002065000E-03 2.015020000E-03 4.051669000E-03
1.200000000E+01 -1.243100000E-05 1.812800000E-05 5.087500000E-05 1.005550000E-04 1.916750000E-04 3.725230000E-04 7.447970000E-04 1.513922000E-03 3.079480000E-03
1.216672606E+01 -5.937000000E-06 1.442500000E-05 3.744000000E-05 7.399300000E-05 1.425630000E-04 2.803140000E-04 5.658200000E-04 1.157845000E-03 2.366717000E-03
1.233324570E+01 -1.707000000E-06 1.179100000E-05 2.832000000E-05 5.597300000E-05 1.090680000E-04 2.167580000E-04 4.404300000E-04 9.029100000E-04 1.842361000E-03
1.249996187E+01 7.659999999E-07 9.809000000E-06 2.205300000E-05 4.367100000E-05 8.602500000E-05 1.723510000E-04 3.510320000E-04 7.170610000E-04 1.451573000E-03
1.266670514E+01 1.974000000E-06 8.237000000E-06 1.768500000E-05 3.516200000E-05 6.985200000E-05 1.404930000E-04 2.854050000E-04 5.779060000E-04 1.154753000E-03
1.283333839E+01 2.398000000E-06 6.970000000E-06 1.457000000E-05 2.909700000E-05 5.808200000E-05 1.167330000E-04 2.354000000E-04 4.704960000E-04 9.246680000E-04
1.300000000E+01 2.426000000E-06 5.957000000E-06 1.227500000E-05 2.458600000E-05 4.911200000E-05 9.819100000E-05 1.958190000E-04 3.852350000E-04 7.430950000E-04
