N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 9.693956000E-03 6.940852000E-03 4.896073000E-03 3.414553000E-03 2.360550000E-03 1.620506000E-03 1.105756000E-03 7.501070000E-04 5.055900000E-04 3.381460000E-04 2.239280000E-04 1.463990000E-04 9.418700000E-05 5.949700000E-05 3.698500000E-05 2.292700000E-05 1.462200000E-05 9.996000000E-06 7.486000000E-06
1.600000000E+01 1.359934300E-02 9.412232000E-03 6.467140000E-03 4.424705000E-03 3.020748000E-03 2.060750000E-03 1.406376000E-03 9.613880000E-04 6.595600000E-04 4.555130000E-04 3.181480000E-04 2.259950000E-04 1.639810000E-04 1.216210000E-04 9.172100000E-05 6.988400000E-05 5.357000000E-05 4.142000000E-05 3.247600000E-05
1.700000000E+01 1.206337040E-01 9.300463400E-02 6.992441700E-02 5.156261700E-02 3.747469500E-02 2.693464600E-02 1.918150800E-02 1.354729500E-02 9.495649000E-03 6.613562000E-03 4.587989000E-03 3.183096000E-03 2.221964000E-03 1.572734000E-03 1.138064000E-03 8.472750000E-04 6.505540000E-04 5.140900000E-04 4.159650000E-04
1.549996187E+01 2.786872000E-03 2.039824000E-03 1.463714000E-03 1.034575000E-03 7.231280000E-04 5.013620000E-04 3.456150000E-04 2.373260000E-04 1.626080000E-04 1.113900000E-04 7.651700000E-05 5.297200000E-05 3.726400000E-05 2.694600000E-05 2.029900000E-05 1.609600000E-05 -8.070000000E-06 2.284000000E-06 6.903000000E-06
1.649996187E+01 5.544781500E-02 4.044311200E-02 2.902852100E-02 2.057690700E-02 1.444175200E-02 1.005377000E-02 6.951811000E-03 4.779837000E-03 3.271306000E-03 2.231100000E-03 1.518665000E-03 1.034103000E-03 7.069270000E-04 4.876360000E-04 3.416580000E-04 2.449360000E-04 1.808330000E-04 1.379800000E-04 1.087680000E-04
1.674996808E+01 8.425684100E-02 6.305035500E-02 4.623665200E-02 3.338388100E-02 2.381326900E-02 1.681805700E-02 1.177560300E-02 8.182062000E-03 5.647439000E-03 3.877333000E-03 2.653222000E-03 1.815248000E-03 1.247645000E-03 8.672610000E-04 6.146660000E-04 4.476930000E-04 3.368490000E-04 2.620410000E-04 2.100180000E-04
1.624993176E+01 3.313168600E-02 2.361582700E-02 1.662592800E-02 1.159571800E-02 8.029999000E-03 5.530523000E-03 3.793190000E-03 2.593416000E-03 1.769249000E-03 1.205779000E-03 8.223340000E-04 5.625610000E-04 3.873010000E-04 2.693120000E-04 1.898620000E-04 1.362630000E-04 1.000130000E-04 7.538700000E-05 5.851500000E-05
1.574996808E+01 2.797410000E-03 2.118945000E-03 1.563960000E-03 1.131126000E-03 8.059570000E-04 5.684900000E-04 3.687820000E-04 -4.211280000E-04 -2.845410000E-04 -1.876450000E-04 -1.181000000E-04 -6.756500000E-05 -3.086500000E-05 -5.286000000E-06 1.067900000E-05 1.869500000E-05 2.096700000E-05 2.000300000E-05 1.772900000E-05
1.524993176E+01 4.486950000E-03 3.226129000E-03 2.282333000E-03 1.594754000E-03 1.103736000E-03 7.581080000E-04 5.173250000E-04 3.508440000E-04 2.364140000E-04 1.581780000E-04 1.050130000E-04 6.920000000E-05 4.539800000E-05 2.990600000E-05 2.011100000E-05 1.412800000E-05 1.057700000E-05 8.479000000E-06 7.194000000E-06
