N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 3.888632000E-03 -5.437662000E-03 -2.580823100E-02 -6.597878700E-02 -1.362204570E-01 -1.452240610E-01 -9.039152200E-02 5.903282000E-03 1.161739400E-02 1.940061300E-02 2.961545700E-02
1.600000000E+01 3.204777300E-02 3.134432700E-02 3.089497100E-02 3.038182800E-02 2.985737400E-02 2.882494700E-02 2.710991100E-02 2.284078700E-02 1.343863100E-02 -1.027625000E-03 -2.707464500E-02
1.700000000E+01 6.680803200E-02 6.423688900E-02 6.202677500E-02 6.078359000E-02 5.999414000E-02 6.009852600E-02 6.154869000E-02 6.362423800E-02 6.648955900E-02 7.082491000E-02 7.527460100E-02
1.549996187E+01 2.295336300E-02 2.217107100E-02 2.056892300E-02 1.669729000E-02 8.992280000E-03 -5.735787000E-03 -3.314622400E-02 -8.043938800E-02 -1.533036120E-01 -1.609410140E-01 -1.075942880E-01
1.649996187E+01 5.493803700E-02 5.287945600E-02 5.177071400E-02 5.065167100E-02 5.023351100E-02 5.071311600E-02 5.127851800E-02 5.208229900E-02 5.346467800E-02 5.394190500E-02 5.349899100E-02
1.674996808E+01 6.287376700E-02 6.052532600E-02 5.914089400E-02 5.794779000E-02 5.744139500E-02 5.803672100E-02 5.891324700E-02 6.044542500E-02 6.307910200E-02 6.555271800E-02 6.809070300E-02
1.624993176E+01 4.267591400E-02 4.130070300E-02 4.028042300E-02 4.001017400E-02 3.975245600E-02 3.960432600E-02 3.977288800E-02 3.921444800E-02 3.759361900E-02 3.458831300E-02 2.737583100E-02
1.574996808E+01 2.589136900E-02 2.588355800E-02 2.535840200E-02 2.430743200E-02 2.212306400E-02 1.808610000E-02 9.718450000E-03 -5.869871000E-03 -3.321104300E-02 -7.935885400E-02 -1.480914840E-01
1.524993176E+01 1.536441900E-02 1.292394400E-02 6.902258000E-03 -5.724334000E-03 -3.056909600E-02 -7.585712100E-02 -1.495075380E-01 -1.515581940E-01 -9.515130800E-02 5.623718000E-03 9.845506000E-03
