N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 -5.677260000E-04 -1.469124100E-02 -4.476103000E-02 -1.021919750E-01 -1.649427160E-01 -1.369113470E-01 -7.170456800E-02 8.963740000E-03 1.621992500E-02 2.584282300E-02 3.794745700E-02
1.600000000E+01 3.287295800E-02 3.200033100E-02 3.143353400E-02 3.082991700E-02 3.002907800E-02 2.835906400E-02 2.546307000E-02 1.873083800E-02 4.812441000E-03 -1.735463000E-02 -5.591588100E-02
1.700000000E+01 7.044837500E-02 6.773330700E-02 6.587712200E-02 6.546271700E-02 6.590303200E-02 6.761452400E-02 7.117645700E-02 7.545410500E-02 8.073892900E-02 8.787052100E-02 9.474510800E-02
1.549996187E+01 2.233906600E-02 2.108511700E-02 1.851460500E-02 1.269826500E-02 1.278088000E-03 -2.057656500E-02 -6.054020900E-02 -1.267765220E-01 -1.795492800E-01 -1.477921050E-01 -8.249302200E-02
1.649996187E+01 5.765329200E-02 5.549921400E-02 5.465548900E-02 5.392959000E-02 5.404192700E-02 5.531933300E-02 5.654412300E-02 5.791975900E-02 5.996264600E-02 6.039673500E-02 5.915790800E-02
1.674996808E+01 6.624865300E-02 6.381450500E-02 6.276312900E-02 6.223456600E-02 6.266485900E-02 6.457919000E-02 6.681650600E-02 6.979463200E-02 7.421381800E-02 7.805870400E-02 8.167303100E-02
1.624993176E+01 4.443706300E-02 4.297176600E-02 4.197492600E-02 4.192168900E-02 4.180956900E-02 4.173629900E-02 4.197293300E-02 4.094255100E-02 3.815277700E-02 3.300407900E-02 2.140738800E-02
1.574996808E+01 2.593873200E-02 2.575119800E-02 2.483197800E-02 2.315429900E-02 1.982041700E-02 1.356265800E-02 9.087900000E-04 -2.242093600E-02 -6.254273200E-02 -1.271693350E-01 -1.879269780E-01
1.524993176E+01 1.374812600E-02 9.883871000E-03 8.313840000E-04 -1.794656800E-02 -5.426983700E-02 -1.181704660E-01 -1.720227110E-01 -1.405598100E-01 -7.256312900E-02 8.174058000E-03 1.365676900E-02
