N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 1.017352922E+00 1.017347900E+00 1.017340699E+00 1.017330494E+00 1.017316287E+00 1.017297054E+00 1.017272198E+00 1.017242615E+00 1.017212989E+00 1.017196158E+00 1.017220515E+00 1.017340533E+00 1.017647800E+00 1.026514953E+00 1.061297028E+00 1.091410553E+00 1.114949220E+00 1.132363640E+00 1.145277147E+00
1.600000000E+01 1.257801468E+00 1.257848721E+00 1.257917684E+00 1.258018044E+00 1.258163566E+00 1.258373428E+00 1.258673723E+00 1.259098823E+00 1.259691755E+00 1.260502775E+00 1.261584910E+00 1.262986687E+00 1.264744066E+00 1.266875542E+00 1.269382872E+00 1.272254810E+00 1.275469867E+00 1.278998568E+00 1.282808959E+00
1.700000000E+01 1.326055348E+00 1.326116718E+00 1.326206385E+00 1.326337189E+00 1.326527484E+00 1.326803241E+00 1.327200595E+00 1.327768613E+00 1.328571665E+00 1.329690122E+00 1.331217417E+00 1.333251364E+00 1.335878663E+00 1.339154709E+00 1.343085415E+00 1.347620953E+00 1.352668196E+00 1.358117453E+00 1.363868177E+00
1.549996187E+01 1.194989491E+00 1.195189415E+00 1.195480457E+00 1.195902533E+00 1.196511258E+00 1.197382174E+00 1.198613889E+00 1.200327373E+00 1.202656380E+00 1.205722092E+00 1.209587490E+00 1.214198787E+00 1.219344917E+00 1.224684815E+00 1.229864192E+00 1.234661792E+00 1.239045214E+00 1.243118946E+00 1.247015194E+00
1.649996187E+01 1.288586622E+00 1.288629846E+00 1.288693032E+00 1.288785222E+00 1.288919404E+00 1.289113989E+00 1.289394669E+00 1.289796493E+00 1.290365824E+00 1.291161295E+00 1.292252598E+00 1.293715791E+00 1.295624361E+00 1.298036870E+00 1.300984273E+00 1.304461329E+00 1.308427219E+00 1.312817604E+00 1.317563615E+00
1.674996808E+01 1.306790021E+00 1.306840813E+00 1.306915041E+00 1.307023358E+00 1.307181003E+00 1.307409597E+00 1.307739304E+00 1.308211249E+00 1.308879785E+00 1.309813455E+00 1.311093348E+00 1.312806994E+00 1.315036722E+00 1.317843708E+00 1.321251830E+00 1.325238540E+00 1.329739511E+00 1.334667641E+00 1.339936821E+00
1.624993176E+01 1.273640127E+00 1.273680560E+00 1.273739632E+00 1.273825774E+00 1.273951025E+00 1.274132395E+00 1.274393476E+00 1.274766180E+00 1.275292180E+00 1.276023314E+00 1.277019833E+00 1.278345732E+00 1.280061086E+00 1.282212877E+00 1.284826747E+00 1.287901941E+00 1.291411515E+00 1.295309704E+00 1.299545351E+00
1.574996808E+01 1.236519435E+00 1.236600788E+00 1.236719284E+00 1.236891320E+00 1.237139829E+00 1.237496232E+00 1.238002143E+00 1.238709927E+00 1.239680462E+00 1.240975803E+00 1.242645308E+00 1.244707415E+00 1.247136322E+00 1.249866971E+00 1.252822762E+00 1.255948843E+00 1.259224770E+00 1.262651926E+00 1.266236183E+00
1.524993176E+01 1.087567595E+00 1.088090628E+00 1.088852805E+00 1.089959763E+00 1.091559582E+00 1.093855196E+00 1.097115113E+00 1.101675105E+00 1.107917001E+00 1.116202460E+00 1.126739387E+00 1.139385287E+00 1.153467993E+00 1.167800500E+00 1.181038777E+00 1.192246701E+00 1.202607087E+00 1.209774218E+00 1.215693026E+00
