N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 1.013859695E+00 1.013834462E+00 1.013798572E+00 1.013748294E+00 1.013679465E+00 1.013588531E+00 1.013475023E+00 1.013346437E+00 1.013226327E+00 1.013164937E+00 1.013248182E+00 1.013596529E+00 1.014346071E+00 1.048967680E+00 1.076904384E+00 1.097902155E+00 1.114050296E+00 1.127000589E+00 1.137665674E+00
1.600000000E+01 1.246612434E+00 1.246765683E+00 1.246986972E+00 1.247304186E+00 1.247754255E+00 1.248383694E+00 1.249246962E+00 1.250400820E+00 1.251894018E+00 1.253754147E+00 1.255977652E+00 1.258530592E+00 1.261361401E+00 1.264417811E+00 1.267658658E+00 1.271058847E+00 1.274610881E+00 1.278323506E+00 1.282216000E+00
1.700000000E+01 1.317117776E+00 1.317247347E+00 1.317435501E+00 1.317707440E+00 1.318097849E+00 1.318653134E+00 1.319432866E+00 1.320509282E+00 1.321963136E+00 1.323874821E+00 1.326311125E+00 1.329310887E+00 1.332875027E+00 1.336966663E+00 1.341523127E+00 1.346474611E+00 1.351758836E+00 1.357324765E+00 1.363127913E+00
1.549996187E+01 1.166931417E+00 1.167641387E+00 1.168662330E+00 1.170116759E+00 1.172161071E+00 1.174979953E+00 1.178763624E+00 1.183657748E+00 1.189683371E+00 1.196650483E+00 1.204127328E+00 1.211537200E+00 1.218373374E+00 1.224391104E+00 1.229628040E+00 1.234271988E+00 1.238520706E+00 1.242522490E+00 1.246378728E+00
1.649996187E+01 1.280942359E+00 1.281055014E+00 1.281218421E+00 1.281454195E+00 1.281791875E+00 1.282270550E+00 1.282939546E+00 1.283857192E+00 1.285086325E+00 1.286686054E+00 1.288701271E+00 1.291153698E+00 1.294038481E+00 1.297328050E+00 1.300981967E+00 1.304959318E+00 1.309229129E+00 1.313773503E+00 1.318582500E+00
1.674996808E+01 1.297832160E+00 1.297951752E+00 1.298125305E+00 1.298375937E+00 1.298735331E+00 1.299245640E+00 1.299960583E+00 1.300944543E+00 1.302268423E+00 1.304001366E+00 1.306199452E+00 1.308894496E+00 1.312087524E+00 1.315749998E+00 1.319833620E+00 1.324285352E+00 1.329060227E+00 1.334125051E+00 1.339453260E+00
1.624993176E+01 1.264467560E+00 1.264584752E+00 1.264754489E+00 1.264998906E+00 1.265347920E+00 1.265840569E+00 1.266525060E+00 1.267456516E+00 1.268691158E+00 1.270277094E+00 1.272244107E+00 1.274597097E+00 1.277316937E+00 1.280368348E+00 1.283711221E+00 1.287311562E+00 1.291149165E+00 1.295219218E+00 1.299526816E+00
1.574996808E+01 1.221595798E+00 1.221881900E+00 1.222293623E+00 1.222880882E+00 1.223707963E+00 1.224852237E+00 1.226396835E+00 1.228414263E+00 1.230940011E+00 1.233944431E+00 1.237321756E+00 1.240915609E+00 1.244576004E+00 1.248209807E+00 1.251790376E+00 1.255333692E+00 1.258872984E+00 1.262447214E+00 1.266097046E+00
1.524993176E+01 1.027983904E+00 1.029691146E+00 1.032155353E+00 1.035684600E+00 1.040682181E+00 1.047643398E+00 1.057112257E+00 1.069563459E+00 1.085180001E+00 1.103553079E+00 1.123467263E+00 1.143061071E+00 1.160500253E+00 1.174775987E+00 1.185957847E+00 1.194766486E+00 1.201979329E+00 1.208143642E+00 1.213570923E+00
