N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 1.015843595E+00 1.066599965E+00 1.184056382E+00 1.230698830E+00 1.253800822E+00 1.270218256E+00 1.285774167E+00 1.302226345E+00 1.322768084E+00
1.016672606E+01 1.015833269E+00 1.067435890E+00 1.184385253E+00 1.230831415E+00 1.253874887E+00 1.270278623E+00 1.285836136E+00 1.302296712E+00 1.322850242E+00
1.033324570E+01 1.015818473E+00 1.068650569E+00 1.184862311E+00 1.231023882E+00 1.253982631E+00 1.270366626E+00 1.285926525E+00 1.302399363E+00 1.322970085E+00
1.049996187E+01 1.015797518E+00 1.070407435E+00 1.185550590E+00 1.231301873E+00 1.254138782E+00 1.270494511E+00 1.286058029E+00 1.302548722E+00 1.323144438E+00
1.066670514E+01 1.015768368E+00 1.072931174E+00 1.186535822E+00 1.231700509E+00 1.254363799E+00 1.270679527E+00 1.286248592E+00 1.302765213E+00 1.323397114E+00
1.083333839E+01 1.015728929E+00 1.076520687E+00 1.187930232E+00 1.232266251E+00 1.254685439E+00 1.270945518E+00 1.286523177E+00 1.303077299E+00 1.323761273E+00
1.100000000E+01 1.015677902E+00 1.081552981E+00 1.189872004E+00 1.233057424E+00 1.255140012E+00 1.271324550E+00 1.286915745E+00 1.303523706E+00 1.324281971E+00
1.116672606E+01 1.015616754E+00 1.088462864E+00 1.192514791E+00 1.234141542E+00 1.255772536E+00 1.271858125E+00 1.287470872E+00 1.304155427E+00 1.325018413E+00
1.133324570E+01 1.015553673E+00 1.097673902E+00 1.195999285E+00 1.235586607E+00 1.256634633E+00 1.272597105E+00 1.288244394E+00 1.305036529E+00 1.326044736E+00
1.149996187E+01 1.015510466E+00 1.109452982E+00 1.200400948E+00 1.237444677E+00 1.257778937E+00 1.273599321E+00 1.289301783E+00 1.306242414E+00 1.327447568E+00
1.166670514E+01 1.015532645E+00 1.123687138E+00 1.205661009E+00 1.239729992E+00 1.259250211E+00 1.274924001E+00 1.290713076E+00 1.307853983E+00 1.329318603E+00
1.183333839E+01 1.015700377E+00 1.139663713E+00 1.211535228E+00 1.242402210E+00 1.261075770E+00 1.276623472E+00 1.292544055E+00 1.309947104E+00 1.331741165E+00
1.200000000E+01 1.016133585E+00 1.156053187E+00 1.217619038E+00 1.245371182E+00 1.263260597E+00 1.278734445E+00 1.294845129E+00 1.312578659E+00 1.334772597E+00
1.216672606E+01 1.036360245E+00 1.171287516E+00 1.223479805E+00 1.248530265E+00 1.265790443E+00 1.281271896E+00 1.297641181E+00 1.315773059E+00 1.338427909E+00
1.233324570E+01 1.070326316E+00 1.184215852E+00 1.228831291E+00 1.251799228E+00 1.268640255E+00 1.284227573E+00 1.300926084E+00 1.319514880E+00 1.342672906E+00
1.249996187E+01 1.097244420E+00 1.194541260E+00 1.233617601E+00 1.255144701E+00 1.271781438E+00 1.287573507E+00 1.304664960E+00 1.323752732E+00 1.347432965E+00
1.266670514E+01 1.117347445E+00 1.202686560E+00 1.237952170E+00 1.258568778E+00 1.275185882E+00 1.291270096E+00 1.308805031E+00 1.328414957E+00 1.352615127E+00
1.283333839E+01 1.132361222E+00 1.209311299E+00 1.241995872E+00 1.262087380E+00 1.278829957E+00 1.295277425E+00 1.313291359E+00 1.333429797E+00 1.358131114E+00
1.300000000E+01 1.143995376E+00 1.214956820E+00 1.245879019E+00 1.265718876E+00 1.282699174E+00 1.299564959E+00 1.318079141E+00 1.338738266E+00 1.363908502E+00
