T nFsrh nFBsrh dnsrh nF nFB dn
290 1.160237258E+00 1.000473615E+0 1.597636430E-01 1.160237258E+00 1.000473615E+0 1.597636430E-01
295 1.163071747E+00 1.000459904E+0 1.626118430E-01 1.163071747E+00 1.000459904E+0 1.626118430E-01
300 1.162745846E+00 1.000447154E+0 1.622986920E-01 1.162745846E+00 1.000447154E+0 1.622986920E-01
305 1.166892083E+00 1.000435276E+0 1.664568070E-01 1.166892083E+00 1.000435276E+0 1.664568070E-01
310 1.169381867E+00 1.000424195E+0 1.689576720E-01 1.169381867E+00 1.000424195E+0 1.689576720E-01
315 1.155488467E+00 1.000413840E+0 1.550746270E-01 1.155488467E+00 1.000413840E+0 1.550746270E-01
320 1.138519265E+00 1.000404150E+0 1.381151150E-01 1.138519265E+00 1.000404150E+0 1.381151150E-01
325 1.124279601E+00 1.000395070E+0 1.238845310E-01 1.124279601E+00 1.000395070E+0 1.238845310E-01
330 1.105682724E+00 1.000386550E+0 1.052961740E-01 1.105682724E+00 1.000386550E+0 1.052961740E-01
335 1.083603825E+00 1.000378545E+0 8.322528000E-02 1.083603825E+00 1.000378545E+0 8.322528000E-02
340 1.006573677E+00 1.000371016E+0 6.202661000E-03 1.006573677E+00 1.000371016E+0 6.202661000E-03
