T nFsrh nFBsrh dnsrh nF nFB dn
290 1.159638810E+00 1.018567746E+0 1.410710640E-01 1.159638810E+00 1.018567746E+0 1.410710640E-01
295 1.156678752E+00 1.018129301E+0 1.385494510E-01 1.156678752E+00 1.018129301E+0 1.385494510E-01
300 1.161558379E+00 1.017720296E+0 1.438380830E-01 1.161558379E+00 1.017720296E+0 1.438380830E-01
305 1.165091894E+00 1.017338197E+0 1.477536970E-01 1.165091894E+00 1.017338197E+0 1.477536970E-01
310 1.165395714E+00 1.016980740E+0 1.484149740E-01 1.165395714E+00 1.016980740E+0 1.484149740E-01
315 1.144473040E+00 1.016645898E+0 1.278271420E-01 1.144473040E+00 1.016645898E+0 1.278271420E-01
320 1.128916600E+00 1.016331854E+0 1.125847460E-01 1.128916600E+00 1.016331854E+0 1.125847460E-01
325 1.111538649E+00 1.016036969E+0 9.550168000E-02 1.111538649E+00 1.016036969E+0 9.550168000E-02
330 1.087536845E+00 1.015759766E+0 7.177707900E-02 1.087536845E+00 1.015759766E+0 7.177707900E-02
335 1.021772174E+00 1.015498913E+0 6.273261000E-03 1.021772174E+00 1.015498913E+0 6.273261000E-03
340 1.006518595E+00 1.015253199E+0 -8.734604000E-03 1.006518595E+00 1.015253199E+0 -8.734604000E-03
