T nFsrh nFBsrh dnsrh nF nFB dn
290 1.160046301E+00 1.165887713E+0 -5.841412000E-03 1.160046301E+00 1.165887713E+0 -5.841412000E-03
295 1.160873456E+00 1.134190241E+0 2.668321500E-02 1.160873456E+00 1.134190241E+0 2.668321500E-02
300 1.162373173E+00 1.109174473E+0 5.319870000E-02 1.162373173E+00 1.109174473E+0 5.319870000E-02
305 1.166334321E+00 1.089332859E+0 7.700146200E-02 1.166334321E+00 1.089332859E+0 7.700146200E-02
310 1.168520628E+00 1.073512168E+0 9.500846000E-02 1.168520628E+00 1.073512168E+0 9.500846000E-02
315 1.154371711E+00 1.060829464E+0 9.354224700E-02 1.154371711E+00 1.060829464E+0 9.354224700E-02
320 1.134331303E+00 1.050607186E+0 8.372411700E-02 1.134331303E+00 1.050607186E+0 8.372411700E-02
325 1.123326475E+00 1.042323647E+0 8.100282800E-02 1.123326475E+00 1.042323647E+0 8.100282800E-02
330 1.102534051E+00 1.035575568E+0 6.695848300E-02 1.102534051E+00 1.035575568E+0 6.695848300E-02
335 1.049614308E+00 1.030049820E+0 1.956448800E-02 1.049614308E+00 1.030049820E+0 1.956448800E-02
340 1.007728077E+00 1.025502129E+0 -1.777405200E-02 1.007728077E+00 1.025502129E+0 -1.777405200E-02
