T nFsrh nFBsrh dnsrh nF nFB dn
290 1.161252132E+00 1.137383795E+0 2.386833700E-02 1.161252132E+00 1.137383795E+0 2.386833700E-02
295 1.167758432E+00 1.111374024E+0 5.638440800E-02 1.167758432E+00 1.111374024E+0 5.638440800E-02
300 1.172444270E+00 1.090822239E+0 8.162203100E-02 1.172444270E+00 1.090822239E+0 8.162203100E-02
305 1.171127321E+00 1.074495615E+0 9.663170600E-02 1.171127321E+00 1.074495615E+0 9.663170600E-02
310 1.174817881E+00 1.061453761E+0 1.133641200E-01 1.174817881E+00 1.061453761E+0 1.133641200E-01
315 1.176883440E+00 1.050977766E+0 1.259056740E-01 1.176883440E+00 1.050977766E+0 1.259056740E-01
320 1.159534227E+00 1.042516225E+0 1.170180020E-01 1.159534227E+00 1.042516225E+0 1.170180020E-01
325 1.142269351E+00 1.035644500E+0 1.066248510E-01 1.142269351E+00 1.035644500E+0 1.066248510E-01
330 1.132232638E+00 1.030034101E+0 1.021985370E-01 1.132232638E+00 1.030034101E+0 1.021985370E-01
335 1.111013770E+00 1.025429690E+0 8.558408000E-02 1.111013770E+00 1.025429690E+0 8.558408000E-02
340 1.058170046E+00 1.021631809E+0 3.653823700E-02 1.058170046E+00 1.021631809E+0 3.653823700E-02
