T nFsrh nFBsrh dnsrh nF nFB dn
290 1.162025362E+00 1.000011222E+0 1.620141400E-01 1.162025362E+00 1.000011222E+0 1.620141400E-01
295 1.168682639E+00 1.000010847E+0 1.686717920E-01 1.168682639E+00 1.000010847E+0 1.686717920E-01
300 1.175062247E+00 1.000010500E+0 1.750517470E-01 1.175062247E+00 1.000010500E+0 1.750517470E-01
305 1.179858753E+00 1.000010177E+0 1.798485760E-01 1.179858753E+00 1.000010177E+0 1.798485760E-01
310 1.176688299E+00 1.000009877E+0 1.766784220E-01 1.176688299E+00 1.000009877E+0 1.766784220E-01
315 1.180229860E+00 1.000009597E+0 1.802202630E-01 1.180229860E+00 1.000009597E+0 1.802202630E-01
320 1.171123542E+00 1.000009336E+0 1.711142060E-01 1.171123542E+00 1.000009336E+0 1.711142060E-01
325 1.157690572E+00 1.000009092E+0 1.576814800E-01 1.157690572E+00 1.000009092E+0 1.576814800E-01
330 1.137355858E+00 1.000008864E+0 1.373469940E-01 1.137355858E+00 1.000008864E+0 1.373469940E-01
335 1.117314659E+00 1.000008649E+0 1.173060100E-01 1.117314659E+00 1.000008649E+0 1.173060100E-01
340 1.103010631E+00 1.000008448E+0 1.030021830E-01 1.103010631E+00 1.000008448E+0 1.030021830E-01
