T nFsrh nFBsrh dnsrh nF nFB dn
290 1.161573814E+00 1.000021038E+0 1.615527760E-01 1.161573814E+00 1.000021038E+0 1.615527760E-01
295 1.168242295E+00 1.000020350E+0 1.682219450E-01 1.168242295E+00 1.000020350E+0 1.682219450E-01
300 1.175229839E+00 1.000019712E+0 1.752101270E-01 1.175229839E+00 1.000019712E+0 1.752101270E-01
305 1.171869238E+00 1.000019119E+0 1.718501190E-01 1.171869238E+00 1.000019119E+0 1.718501190E-01
310 1.176328708E+00 1.000018567E+0 1.763101410E-01 1.176328708E+00 1.000018567E+0 1.763101410E-01
315 1.179226770E+00 1.000018052E+0 1.792087180E-01 1.179226770E+00 1.000018052E+0 1.792087180E-01
320 1.168060614E+00 1.000017572E+0 1.680430420E-01 1.168060614E+00 1.000017572E+0 1.680430420E-01
325 1.148283672E+00 1.000017122E+0 1.482665500E-01 1.148283672E+00 1.000017122E+0 1.482665500E-01
330 1.133769154E+00 1.000016701E+0 1.337524530E-01 1.133769154E+00 1.000016701E+0 1.337524530E-01
335 1.114994388E+00 1.000016307E+0 1.149780810E-01 1.114994388E+00 1.000016307E+0 1.149780810E-01
340 1.095679477E+00 1.000015936E+0 9.566354100E-02 1.095679477E+00 1.000015936E+0 9.566354100E-02
