T nFsrh nFBsrh dnsrh nF nFB dn
290 1.159576573E+00 1.201686688E+0 -4.211011500E-02 1.159576573E+00 1.201686688E+0 -4.211011500E-02
295 1.156304023E+00 1.197838934E+0 -4.153491100E-02 1.156304023E+00 1.197838934E+0 -4.153491100E-02
300 1.161431919E+00 1.194241224E+0 -3.280930500E-02 1.161431919E+00 1.194241224E+0 -3.280930500E-02
305 1.164895703E+00 1.190873322E+0 -2.597761900E-02 1.164895703E+00 1.190873322E+0 -2.597761900E-02
310 1.164321301E+00 1.187717032E+0 -2.339573100E-02 1.164321301E+00 1.187717032E+0 -2.339573100E-02
315 1.143124363E+00 1.184755954E+0 -4.163159100E-02 1.143124363E+00 1.184755954E+0 -4.163159100E-02
320 1.128516439E+00 1.181975272E+0 -5.345883300E-02 1.128516439E+00 1.181975272E+0 -5.345883300E-02
325 1.109965040E+00 1.179361578E+0 -6.939653800E-02 1.109965040E+00 1.179361578E+0 -6.939653800E-02
330 1.084950398E+00 1.176902710E+0 -9.195231200E-02 1.084950398E+00 1.176902710E+0 -9.195231200E-02
335 1.015437975E+00 1.174587614E+0 -1.591496390E-01 1.015437975E+00 1.174587614E+0 -1.591496390E-01
340 1.006426461E+00 1.172406229E+0 -1.659797680E-01 1.006426461E+00 1.172406229E+0 -1.659797680E-01
