fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
0001 8:34:02 300.3 38.61 1.000E+000 6.427E-001 3.235E-006 1.000E+019 2.750E+000 1.833E-008 1.859E-004 2.708E-001 1.859E-004 2.400E-005 4.766E-001 1.790E-001 1.340E-004 2.178E-002 
0002 8:45:54 302.1 38.38 1.000E+000 6.824E-001 3.384E-006 1.000E+019 2.729E+000 1.973E-008 1.861E-004 2.651E-001 1.861E-004 2.332E-005 4.728E-001 1.745E-001 1.336E-004 4.744E-003 
0003 8:59:12 304.4 38.09 1.000E+000 8.680E-001 3.330E-006 1.000E+019 2.740E+000 2.069E-008 1.866E-004 2.583E-001 1.865E-004 2.242E-005 4.653E-001 1.691E-001 1.325E-004 9.659E-003 
0004 9:25:42 306.5 37.83 1.000E+000 7.315E-001 3.682E-006 1.000E+019 2.737E+000 2.200E-008 1.870E-004 2.522E-001 1.870E-004 2.168E-005 4.597E-001 1.642E-001 1.320E-004 1.895E+001 
0005 9:43:26 308 37.64 1.000E+000 7.538E-001 3.612E-006 1.000E+019 2.724E+000 2.330E-008 1.873E-004 2.479E-001 1.873E-004 2.119E-005 4.565E-001 1.610E-001 1.316E-004 8.849E-003 
0006 9:56:50 310 37.4 1.000E+000 7.344E-001 3.793E-006 1.000E+019 2.711E+000 2.498E-008 1.880E-004 2.423E-001 1.879E-004 2.058E-005 4.519E-001 1.567E-001 1.312E-004 2.271E-002 
0007 10:09:30 311.7 37.2 1.000E+000 7.559E-001 3.664E-006 1.000E+019 2.715E+000 2.574E-008 1.884E-004 2.368E-001 1.884E-004 1.991E-005 4.464E-001 1.523E-001 1.306E-004 7.581E-003 
0008 10:21:28 313.5 36.98 1.000E+000 7.970E-001 3.747E-006 1.000E+019 2.703E+000 2.722E-008 1.888E-004 2.312E-001 1.888E-004 1.929E-005 4.419E-001 1.483E-001 1.300E-004 4.329E-002 
0009 10:34:14 315.5 36.75 1.000E+000 7.819E-001 4.005E-006 1.000E+019 2.684E+000 2.886E-008 1.895E-004 2.245E-001 1.895E-004 1.859E-005 4.369E-001 1.433E-001 1.296E-004 1.242E-002 
0010 10:49:34 317.4 36.53 1.000E+000 8.633E-001 3.709E-006 1.000E+019 2.695E+000 2.919E-008 1.900E-004 2.176E-001 1.900E-004 1.776E-005 4.295E-001 1.379E-001 1.287E-004 1.075E-002 
0011 11:05:42 319.9 36.24 1.000E+000 8.633E-001 3.801E-006 1.000E+019 2.706E+000 3.026E-008 1.910E-004 2.097E-001 1.910E-004 1.687E-005 4.213E-001 1.319E-001 1.278E-004 4.070E-003 
0012 11:17:16 320.8 36.14 1.000E+000 8.359E-001 4.023E-006 1.000E+019 2.682E+000 3.158E-008 1.906E-004 2.066E-001 1.906E-004 1.653E-005 4.198E-001 1.298E-001 1.273E-004 8.896E-003 
0013 11:32:04 322.7 35.93 1.000E+000 8.424E-001 4.153E-006 1.000E+019 2.674E+000 3.291E-008 1.915E-004 2.006E-001 1.915E-004 1.592E-005 4.146E-001 1.254E-001 1.268E-004 4.035E-002 
0014 11:46:58 324.8 35.7 1.000E+000 8.680E-001 4.086E-006 1.000E+019 2.680E+000 3.370E-008 1.921E-004 1.934E-001 1.921E-004 1.514E-005 4.074E-001 1.200E-001 1.260E-004 2.292E-002 
0015 12:03:30 326.4 35.52 1.000E+000 8.791E-001 4.129E-006 1.000E+019 2.683E+000 3.445E-008 1.924E-004 1.881E-001 1.923E-004 1.455E-005 4.023E-001 1.161E-001 1.253E-004 8.835E-003 
0016 12:23:20 328.7 35.27 1.000E+000 8.480E-001 4.433E-006 1.000E+019 2.670E+000 3.615E-008 1.930E-004 1.806E-001 1.929E-004 1.380E-005 3.959E-001 1.108E-001 1.244E-004 5.696E-001 
0017 12:36:26 330.8 35.05 1.000E+000 8.216E-001 4.517E-006 1.000E+019 2.658E+000 3.795E-008 1.934E-004 1.743E-001 1.933E-004 1.315E-005 3.905E-001 1.063E-001 1.236E-004 1.340E-002 
0018 12:49:06 332.7 34.85 1.000E+000 8.922E-001 4.277E-006 1.000E+019 2.672E+000 3.859E-008 1.938E-004 1.684E-001 1.938E-004 1.253E-005 3.842E-001 1.020E-001 1.228E-004 1.231E-002 
0019 13:00:56 334.9 34.62 1.000E+000 9.204E-001 4.302E-006 1.000E+019 2.663E+000 4.028E-008 1.943E-004 1.616E-001 1.942E-004 1.188E-005 3.783E-001 9.730E-002 1.219E-004 3.706E-002 
0020 13:14:38 336.5 34.46 1.000E+000 9.224E-001 4.409E-006 1.000E+019 2.672E+000 4.092E-008 1.945E-004 1.566E-001 1.944E-004 1.136E-005 3.732E-001 9.380E-002 1.210E-004 6.343E-003 
0021 13:27:20 339 34.2 1.000E+000 9.148E-001 4.647E-006 1.000E+019 2.661E+000 4.315E-008 1.949E-004 1.495E-001 1.948E-004 1.069E-005 3.671E-001 8.890E-002 1.201E-004 1.922E-001 
0022 13:40:52 341.2 33.98 1.000E+000 9.203E-001 4.736E-006 1.000E+019 2.666E+000 4.477E-008 1.952E-004 1.435E-001 1.951E-004 1.012E-005 3.613E-001 8.480E-002 1.192E-004 9.770E-003 
