fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_305 001_305.dat 305 38.01 1.000000000E+00 0.000000000E+00 8.272929663E-16 1.000000000E+20 1.171599293E+00 1.757590028E-16 3.503055862E-04 
001_305_SRH 001_305_srh.dat 305 38.01 1.000000000E+00 0.000000000E+00 1.322933438E-16 1.000000000E+20 1.208099438E+00 1.635071862E-16 1.806038103E-03 
002_305 002_305.dat 305 38.01 1.000000000E+00 0.000000000E+00 8.868542720E-16 1.000000000E+20 1.176577386E+00 2.516702319E-16 4.797213072E-04 
002_305_SRH 002_305_srh.dat 305 38.01 1.000000000E+00 0.000000000E+00 1.937888162E-16 1.000000000E+20 1.208107875E+00 2.399893601E-16 1.808807458E-03 
003_305 003_305.dat 305 38.01 1.000000000E+00 0.000000000E+00 9.737495915E-16 1.000000000E+20 1.180150095E+00 3.631928518E-16 6.354333667E-04 
003_305_SRH 003_305_srh.dat 305 38.01 1.000000000E+00 0.000000000E+00 2.836047122E-16 1.000000000E+20 1.208120011E+00 3.522424963E-16 1.812865243E-03 
004_305 004_305.dat 305 38.01 1.000000000E+00 0.000000000E+00 1.102433936E-15 1.000000000E+20 1.186707474E+00 5.311160187E-16 8.062934115E-04 
004_305_SRH 004_305_srh.dat 305 38.01 1.000000000E+00 0.000000000E+00 4.144831665E-16 1.000000000E+20 1.208137739E+00 5.169918607E-16 1.818806449E-03 
005_305 005_305.dat 305 38.01 1.000000000E+00 0.000000000E+00 1.287063720E-15 1.000000000E+20 1.188546576E+00 7.735756096E-16 9.922162367E-04 
005_305_SRH 005_305_srh.dat 305 38.01 1.000000000E+00 0.000000000E+00 6.045633322E-16 1.000000000E+20 1.208163404E+00 7.587775554E-16 1.827496826E-03 
006_305 006_305.dat 305 38.01 1.000000000E+00 0.000000000E+00 1.562434045E-15 1.000000000E+20 1.193723772E+00 1.124524162E-15 1.152786852E-03 
006_305_SRH 006_305_srh.dat 305 38.01 1.000000000E+00 0.000000000E+00 8.792985932E-16 1.000000000E+20 1.208200332E+00 1.113600323E-15 1.840187222E-03 
007_305 007_305.dat 305 38.01 1.000000000E+00 0.000000000E+00 1.954092517E-15 1.000000000E+20 1.196286456E+00 1.641732524E-15 1.319149640E-03 
007_305_SRH 007_305_srh.dat 305 38.01 1.000000000E+00 0.000000000E+00 1.273656438E-15 1.000000000E+20 1.208253328E+00 1.634262404E-15 1.858675905E-03 
008_305 008_305.dat 305 38.01 1.000000000E+00 0.000000000E+00 2.505662821E-15 1.000000000E+20 1.196990651E+00 2.403378858E-15 1.475915453E-03 
008_305_SRH 008_305_srh.dat 305 38.01 1.000000000E+00 0.000000000E+00 1.834186846E-15 1.000000000E+20 1.208328440E+00 2.398188354E-15 1.885520507E-03 
009_305 009_305.dat 305 38.01 1.000000000E+00 0.000000000E+00 3.280725711E-15 1.000000000E+20 1.198125924E+00 3.521163210E-15 1.617901545E-03 
009_305_SRH 009_305_srh.dat 305 38.01 1.000000000E+00 0.000000000E+00 2.620015823E-15 1.000000000E+20 1.208433258E+00 3.518870448E-15 1.924311556E-03 
010_305 010_305.dat 305 38.01 1.000000000E+00 0.000000000E+00 4.378940523E-15 1.000000000E+20 1.205190457E+00 5.169512394E-15 1.738159983E-03 
010_305_SRH 010_305_srh.dat 305 38.01 1.000000000E+00 0.000000000E+00 3.701068124E-15 1.000000000E+20 1.208576652E+00 5.162613866E-15 1.979983187E-03 
011_305 011_305.dat 305 38.01 1.000000000E+00 0.000000000E+00 5.839208513E-15 1.000000000E+20 1.208296125E+00 7.584524935E-15 1.876016039E-03 
011_305_SRH 011_305_srh.dat 305 38.01 1.000000000E+00 0.000000000E+00 5.151201418E-15 1.000000000E+20 1.208767155E+00 7.573046812E-15 2.059126523E-03 
012_305 012_305.dat 305 38.01 1.000000000E+00 0.000000000E+00 7.718196728E-15 1.000000000E+20 1.208691170E+00 1.111842409E-14 2.028191891E-03 
012_305_SRH 012_305_srh.dat 305 38.01 1.000000000E+00 0.000000000E+00 7.034455387E-15 1.000000000E+20 1.209011145E+00 1.110703183E-14 2.170196011E-03 
013_305 013_305.dat 305 38.01 1.000000000E+00 0.000000000E+00 1.006421598E-14 1.000000000E+20 1.209092024E+00 1.629868455E-14 2.210586769E-03 
013_305_SRH 013_305_srh.dat 305 38.01 1.000000000E+00 0.000000000E+00 9.385661931E-15 1.000000000E+20 1.209309139E+00 1.628739477E-14 2.323443437E-03 
014_305 014_305.dat 305 38.01 1.000000000E+00 0.000000000E+00 1.286501859E-14 1.000000000E+20 1.209506135E+00 2.389165980E-14 2.437914722E-03 
014_305_SRH 014_305_srh.dat 305 38.01 1.000000000E+00 0.000000000E+00 1.219242330E-14 1.000000000E+20 1.209653325E+00 2.388048660E-14 2.530399260E-03 
015_305 015_305.dat 305 38.01 1.000000000E+00 0.000000000E+00 1.604828013E-14 1.000000000E+20 1.209868785E+00 3.502925492E-14 2.730091288E-03 
015_305_SRH 015_305_srh.dat 305 38.01 1.000000000E+00 0.000000000E+00 1.538211620E-14 1.000000000E+20 1.209968133E+00 3.501817706E-14 2.808591264E-03 
016_305 016_305.dat 305 38.01 1.000000000E+00 0.000000000E+00 1.951911506E-14 1.000000000E+20 1.210394995E+00 5.137187251E-14 3.091824944E-03 
016_305_SRH 016_305_srh.dat 305 38.01 1.000000000E+00 0.000000000E+00 1.885941046E-14 1.000000000E+20 1.210461230E+00 5.136078450E-14 3.160529176E-03 
017_305 017_305.dat 305 38.01 1.000000000E+00 0.000000000E+00 2.376712709E-14 1.000000000E+20 1.220316746E+00 7.565278874E-14 3.491705672E-03 
017_305_SRH 017_305_srh.dat 305 38.01 1.000000000E+00 0.000000000E+00 2.318626647E-14 1.000000000E+20 1.221542526E+00 7.568658060E-14 3.550832482E-03 
018_305 018_305.dat 305 38.01 1.000000000E+00 0.000000000E+00 2.778701897E-14 1.000000000E+20 1.221879827E+00 1.110226743E-13 3.980019510E-03 
018_305_SRH 018_305_srh.dat 305 38.01 1.000000000E+00 0.000000000E+00 2.713889246E-14 1.000000000E+20 1.221913254E+00 1.110123373E-13 4.031276964E-03 
019_305 019_305.dat 305 38.01 1.000000000E+00 0.000000000E+00 3.168139576E-14 1.000000000E+20 1.222203312E+00 1.628375845E-13 4.547262773E-03 
019_305_SRH 019_305_srh.dat 305 38.01 1.000000000E+00 0.000000000E+00 3.103812671E-14 1.000000000E+20 1.222225967E+00 1.628273330E-13 4.594419477E-03 
