N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.194872841E+00 1.194944386E+00 1.194448992E+00 1.191395904E+00 1.181676097E+00 1.155401374E+00 1.095056068E+00 1.014002938E+00 1.015152139E+00 1.018556514E+00 1.024974901E+00
1.600000000E+01 1.213192610E+00 1.215543593E+00 1.218207035E+00 1.220324729E+00 1.222959301E+00 1.225285995E+00 1.226764107E+00 1.228119295E+00 1.228684285E+00 1.227268548E+00 1.224438589E+00
1.700000000E+01 1.231493082E+00 1.234162205E+00 1.236709308E+00 1.238168615E+00 1.239416024E+00 1.239810405E+00 1.238103699E+00 1.236318508E+00 1.233387286E+00 1.227601667E+00 1.222293056E+00
1.549996187E+01 1.201803352E+00 1.203448944E+00 1.205173548E+00 1.207248083E+00 1.209185006E+00 1.210147387E+00 1.209722361E+00 1.205397042E+00 1.192172871E+00 1.161302751E+00 1.097745949E+00
1.649996187E+01 1.213212546E+00 1.216435108E+00 1.219151298E+00 1.222225969E+00 1.225059748E+00 1.226710131E+00 1.228700501E+00 1.229749519E+00 1.228876808E+00 1.228169643E+00 1.226542573E+00
1.674996808E+01 1.218915128E+00 1.221889149E+00 1.224222052E+00 1.226910904E+00 1.229303353E+00 1.230003067E+00 1.230950455E+00 1.230838471E+00 1.228503346E+00 1.226416121E+00 1.223316142E+00
1.624993176E+01 1.213374203E+00 1.216401631E+00 1.219478349E+00 1.222048705E+00 1.224849980E+00 1.227425811E+00 1.228899283E+00 1.230329648E+00 1.231051810E+00 1.229960786E+00 1.228707496E+00
1.574996808E+01 1.208547769E+00 1.209952250E+00 1.212158076E+00 1.214539375E+00 1.216719901E+00 1.218452467E+00 1.219776923E+00 1.220634920E+00 1.218775318E+00 1.213087123E+00 1.198950371E+00
1.524993176E+01 1.198515251E+00 1.199467705E+00 1.200859979E+00 1.201967125E+00 1.201833557E+00 1.198186366E+00 1.186594294E+00 1.156609899E+00 1.091986445E+00 1.010564445E+00 1.011511324E+00
