T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 1.189741109E+00 1.193285631E+00 1.196465574E+00 1.203119812E+00 1.207972564E+00 1.208711498E+00 1.208994579E+00 1.214925391E+00 1.228658162E+00
295 1.189748709E+00 1.194551983E+00 1.198550382E+00 1.204853428E+00 1.210611341E+00 1.211865056E+00 1.212110676E+00 1.217700038E+00 1.231541323E+00
300 1.189034510E+00 1.195978931E+00 1.200235819E+00 1.207159203E+00 1.213264007E+00 1.214840871E+00 1.214436883E+00 1.219672869E+00 1.232822237E+00
305 1.184889127E+00 1.196868644E+00 1.202447914E+00 1.209500269E+00 1.215410472E+00 1.216992227E+00 1.217015805E+00 1.221667503E+00 1.233238116E+00
310 1.172095205E+00 1.196020122E+00 1.204029722E+00 1.211735774E+00 1.217678257E+00 1.219199162E+00 1.219049589E+00 1.222907552E+00 1.233322455E+00
315 1.138625032E+00 1.190607647E+00 1.204318220E+00 1.212969613E+00 1.219335667E+00 1.220923819E+00 1.219599445E+00 1.222390318E+00 1.232537563E+00
320 1.064733833E+00 1.175029427E+00 1.202663293E+00 1.213683632E+00 1.219873141E+00 1.221188207E+00 1.220197481E+00 1.221838420E+00 1.229371974E+00
325 1.011702727E+00 1.137124784E+00 1.196070470E+00 1.213062848E+00 1.220079826E+00 1.221396349E+00 1.219804485E+00 1.220213727E+00 1.226092557E+00
330 1.013291031E+00 1.059089428E+00 1.178596245E+00 1.209469561E+00 1.219302486E+00 1.220628947E+00 1.217269473E+00 1.216152338E+00 1.221788940E+00
335 1.017046936E+00 1.008886409E+00 1.139917083E+00 1.201490747E+00 1.216167530E+00 1.217856503E+00 1.214941558E+00 1.212519335E+00 1.214375839E+00
340 1.023727958E+00 1.010132561E+00 1.064171451E+00 1.183122966E+00 1.211337462E+00 1.214688152E+00 1.211673029E+00 1.207844277E+00 1.207603310E+00
