fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
0DT0 6:41 292 39.71 1.000E+000 1.785E+000 1.665E-011 6.576E+002 2.847E+000 3.148E-006 5.273E-004 
0DT1 6:44 292 39.71 1.000E+000 1.801E+000 1.697E-011 6.576E+002 2.871E+000 3.271E-006 5.885E-004 
0DT2 6:48 292 39.71 1.000E+000 1.764E+000 1.652E-011 6.576E+002 2.815E+000 2.960E-006 1.167E-003 
0DT3 6:52 292 39.71 1.000E+000 1.844E+000 1.754E-011 6.576E+002 2.886E+000 3.374E-006 5.824E-004 
0DT4 6:55 292.1 39.69 1.000E+000 1.775E+000 1.703E-011 6.581E+002 2.842E+000 3.135E-006 1.469E-003 
0DT5 6:58 292.1 39.69 1.000E+000 1.845E+000 1.819E-011 6.581E+002 2.874E+000 3.305E-006 5.887E-004 
0DT6 7:2 292.2 39.68 1.000E+000 1.774E+000 1.736E-011 6.586E+002 2.830E+000 3.063E-006 1.307E-003 
0DT7 7:6 292.3 39.67 1.000E+000 1.865E+000 1.819E-011 6.591E+002 2.837E+000 3.119E-006 1.217E-003 
0DT8 7:8 292.3 39.67 1.000E+000 1.754E+000 1.732E-011 6.591E+002 2.824E+000 3.059E-006 1.453E-003 
0DT9 7:11 292.3 39.67 1.000E+000 1.803E+000 1.827E-011 6.591E+002 2.879E+000 3.392E-006 8.700E-004 
