T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.211929119E+00 1.198935041E+00 1.299407800E-02 1.211679047E+00 1.198437805E+00 1.324124200E-02 2.500720000E-04 4.972360000E-04
295 1.209134638E+00 1.199837322E+00 9.297316000E-03 1.208907091E+00 1.199384175E+00 9.522916000E-03 2.275470000E-04 4.531470000E-04
300 1.201675276E+00 1.201197192E+00 4.780840000E-04 1.201467257E+00 1.200765736E+00 7.015210000E-04 2.080190000E-04 4.314560000E-04
305 1.184401720E+00 1.202305189E+00 -1.790346900E-02 1.184224425E+00 1.201881828E+00 -1.765740300E-02 1.772950000E-04 4.233610000E-04
310 1.148466179E+00 1.202240833E+00 -5.377465400E-02 1.148358428E+00 1.201814075E+00 -5.345564700E-02 1.077510000E-04 4.267580000E-04
315 1.081552981E+00 1.198827984E+00 -1.172750030E-01 1.081595595E+00 1.198396917E+00 -1.168013220E-01 -4.261400000E-05 4.310670000E-04
320 1.012606768E+00 1.187844232E+00 -1.752374640E-01 1.012449128E+00 1.187423103E+00 -1.749739750E-01 1.576400000E-04 4.211290000E-04
325 1.013145763E+00 1.159270169E+00 -1.461244060E-01 1.012976976E+00 1.158926054E+00 -1.459490780E-01 1.687870000E-04 3.441150000E-04
330 1.015219767E+00 1.097270229E+00 -8.205046200E-02 1.015013480E+00 1.097159388E+00 -8.214590800E-02 2.062870000E-04 1.108410000E-04
335 1.019322440E+00 1.010624482E+00 8.697958000E-03 1.019038433E+00 1.010391928E+00 8.646505000E-03 2.840070000E-04 2.325540000E-04
340 1.026127080E+00 1.011477011E+00 1.465006900E-02 1.025701511E+00 1.011224844E+00 1.447666700E-02 4.255690000E-04 2.521670000E-04
