N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+16 290 2.400E-4 1.224143015E+00 1.233086101E+00
1.468000E+10 1.000E+16 290 2.400E-4 1.230392358E+00 1.233210136E+00
2.154000E+10 1.000E+16 290 2.400E-4 1.230395695E+00 1.233394490E+00
3.162000E+10 1.000E+16 290 2.400E-4 1.231553304E+00 1.233666960E+00
4.642000E+10 1.000E+16 290 2.400E-4 1.232528195E+00 1.234060658E+00
6.813000E+10 1.000E+16 290 2.400E-4 1.233509828E+00 1.234599622E+00
1.000000E+11 1.000E+16 290 2.400E-4 1.234589833E+00 1.235366328E+00
1.468000E+11 1.000E+16 290 2.400E-4 1.235857292E+00 1.236422886E+00
2.154000E+11 1.000E+16 290 2.400E-4 1.237426743E+00 1.237846121E+00
3.162000E+11 1.000E+16 290 2.400E-4 1.239274786E+00 1.239578260E+00
4.642000E+11 1.000E+16 290 2.400E-4 1.241690859E+00 1.241925552E+00
6.813000E+11 1.000E+16 290 2.400E-4 1.244757379E+00 1.244943723E+00
1.000000E+12 1.000E+16 290 2.400E-4 1.248312694E+00 1.248469206E+00
1.468000E+12 1.000E+16 290 2.400E-4 1.252326151E+00 1.252454969E+00
2.154000E+12 1.000E+16 290 2.400E-4 1.256753987E+00 1.256862638E+00
3.162000E+12 1.000E+16 290 2.400E-4 1.261558664E+00 1.261651057E+00
4.642000E+12 1.000E+16 290 2.400E-4 1.266694519E+00 1.266771345E+00
6.813000E+12 1.000E+16 290 2.400E-4 1.272112232E+00 1.272176391E+00
1.000000E+13 1.000E+16 290 2.400E-4 1.277775249E+00 1.277830249E+00
