T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 1.183462362E+00 1.203913793E+00 1.215288374E+00 1.223844348E+00 1.230801995E+00 1.238304804E+00 1.244120686E+00 1.249157489E+00 1.254350393E+00
295 1.162760555E+00 1.199560190E+00 1.215455744E+00 1.225538167E+00 1.233235102E+00 1.241124536E+00 1.246951030E+00 1.251860567E+00 1.256383083E+00
300 1.121289509E+00 1.188324391E+00 1.213609287E+00 1.226618716E+00 1.235381078E+00 1.243672795E+00 1.249464036E+00 1.253992669E+00 1.257453194E+00
305 1.042923135E+00 1.163499809E+00 1.207477911E+00 1.226298304E+00 1.236923919E+00 1.245667248E+00 1.251329134E+00 1.255222591E+00 1.257270569E+00
310 1.011936377E+00 1.114425227E+00 1.193242702E+00 1.223251658E+00 1.237120578E+00 1.246719725E+00 1.252179561E+00 1.255172399E+00 1.255209330E+00
315 1.013085113E+00 1.028676955E+00 1.164051302E+00 1.214981661E+00 1.235207393E+00 1.246002087E+00 1.251853304E+00 1.253291509E+00 1.251347578E+00
320 1.016088281E+00 1.009695405E+00 1.110285774E+00 1.197838834E+00 1.229999696E+00 1.243954661E+00 1.249999631E+00 1.249886794E+00 1.245415088E+00
325 1.021556661E+00 1.010676116E+00 1.022663512E+00 1.165791285E+00 1.219298022E+00 1.239379839E+00 1.246078179E+00 1.244488323E+00 1.237239278E+00
330 1.030273285E+00 1.012992636E+00 1.007707198E+00 1.111262771E+00 1.200091682E+00 1.231171756E+00 1.240006305E+00 1.237151630E+00 1.227267069E+00
335 1.042976291E+00 1.017082780E+00 1.008428015E+00 1.027033048E+00 1.167580787E+00 1.218024150E+00 1.231316855E+00 1.227832554E+00 1.215259635E+00
340 1.060076838E+00 1.023484499E+00 1.010058858E+00 1.005929479E+00 1.115988907E+00 1.196249720E+00 1.219579072E+00 1.216485834E+00 1.201898281E+00
