T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 1.216568706E+00 1.230571483E+00 1.243619789E+00 1.257317278E+00 1.272100586E+00 1.290279900E+00 1.309899566E+00 1.331462191E+00 1.355128867E+00
295 1.211891841E+00 1.229477902E+00 1.242997469E+00 1.256585810E+00 1.271104239E+00 1.288904702E+00 1.307895716E+00 1.329169935E+00 1.352702630E+00
300 1.205239279E+00 1.227908563E+00 1.242870427E+00 1.256771807E+00 1.270994107E+00 1.288360048E+00 1.306817984E+00 1.327726410E+00 1.350911497E+00
305 1.191509678E+00 1.224660729E+00 1.242695204E+00 1.257384294E+00 1.271751042E+00 1.288700313E+00 1.306669727E+00 1.327192394E+00 1.350021953E+00
310 1.164223998E+00 1.217344042E+00 1.241792148E+00 1.258378397E+00 1.273004431E+00 1.289778344E+00 1.307379569E+00 1.327578746E+00 1.349846239E+00
315 1.114047335E+00 1.201971205E+00 1.238504900E+00 1.258842689E+00 1.274551640E+00 1.291030351E+00 1.308985311E+00 1.328556668E+00 1.350720720E+00
320 1.032397083E+00 1.171520866E+00 1.230552113E+00 1.258133492E+00 1.276120449E+00 1.293225603E+00 1.311335147E+00 1.330638057E+00 1.352516275E+00
325 1.020979540E+00 1.118344537E+00 1.214138283E+00 1.254681441E+00 1.276958015E+00 1.295551754E+00 1.313967439E+00 1.333319525E+00 1.355102621E+00
330 1.022521480E+00 1.034405155E+00 1.183062208E+00 1.246598336E+00 1.276498954E+00 1.297494914E+00 1.316937862E+00 1.336647595E+00 1.358633668E+00
335 1.026097776E+00 1.017757204E+00 1.129274839E+00 1.229968408E+00 1.273309403E+00 1.298849496E+00 1.319820104E+00 1.340404544E+00 1.362514249E+00
340 1.031963590E+00 1.018971316E+00 1.046403776E+00 1.199161987E+00 1.265263803E+00 1.297041043E+00 1.322360912E+00 1.344102023E+00 1.366742635E+00
