T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 1.224381418E+00 1.239159437E+00 1.253186293E+00 1.267893408E+00 1.283637790E+00 1.302654015E+00 1.322974964E+00 1.345045375E+00 1.369031284E+00
295 1.220652058E+00 1.237336845E+00 1.251683516E+00 1.266264149E+00 1.281811297E+00 1.300593065E+00 1.320469612E+00 1.342480635E+00 1.366578764E+00
300 1.213386793E+00 1.235350649E+00 1.250799386E+00 1.265576686E+00 1.280822348E+00 1.299236438E+00 1.318715988E+00 1.340551156E+00 1.364523106E+00
305 1.201779337E+00 1.232256510E+00 1.250112319E+00 1.265428402E+00 1.280720748E+00 1.298712525E+00 1.317773382E+00 1.339354189E+00 1.363153284E+00
310 1.179251187E+00 1.226090594E+00 1.249104027E+00 1.265862754E+00 1.281212885E+00 1.298944469E+00 1.317639094E+00 1.338961980E+00 1.362332393E+00
315 1.137662335E+00 1.213564926E+00 1.246367655E+00 1.266075530E+00 1.282173278E+00 1.299441061E+00 1.318409267E+00 1.339105817E+00 1.362437665E+00
320 1.068307117E+00 1.188691834E+00 1.240045898E+00 1.265575238E+00 1.283411518E+00 1.301042654E+00 1.320008876E+00 1.340363062E+00 1.363394485E+00
325 1.027305894E+00 1.144690078E+00 1.226985850E+00 1.263029959E+00 1.284269047E+00 1.302992756E+00 1.322035702E+00 1.342288917E+00 1.365160645E+00
330 1.028394724E+00 1.072891720E+00 1.201869027E+00 1.256938160E+00 1.284316826E+00 1.304851691E+00 1.324601387E+00 1.344997766E+00 1.367933856E+00
335 1.031829986E+00 1.023178934E+00 1.157257321E+00 1.243950703E+00 1.282334661E+00 1.306496548E+00 1.327331168E+00 1.348326442E+00 1.371193216E+00
340 1.037814355E+00 1.024025915E+00 1.085876324E+00 1.219116272E+00 1.276519994E+00 1.305465701E+00 1.330041400E+00 1.351838428E+00 1.374980319E+00
