N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.183954180E+00 1.163416838E+00 1.122242659E+00 1.044271757E+00 1.012141960E+00 1.013296381E+00 1.016344342E+00 1.021922057E+00 1.030859628E+00 1.043965062E+00 1.061742349E+00
1.600000000E+01 1.233296021E+00 1.235676187E+00 1.237905956E+00 1.239667523E+00 1.240208629E+00 1.238751799E+00 1.234074453E+00 1.223899146E+00 1.205076346E+00 1.172543627E+00 1.120156575E+00
1.700000000E+01 1.261208672E+00 1.264091497E+00 1.266457169E+00 1.268042243E+00 1.268187780E+00 1.266911571E+00 1.263848336E+00 1.258669914E+00 1.251643554E+00 1.242320640E+00 1.231171953E+00
1.549996187E+01 1.216291931E+00 1.216467373E+00 1.214692258E+00 1.208695510E+00 1.194650760E+00 1.165671205E+00 1.112038755E+00 1.024273420E+00 1.008047919E+00 1.008796044E+00 1.010505098E+00
1.649996187E+01 1.248796779E+00 1.251713222E+00 1.254588519E+00 1.257097521E+00 1.258871949E+00 1.259740227E+00 1.259319557E+00 1.257009494E+00 1.252647997E+00 1.245619777E+00 1.235310702E+00
1.674996808E+01 1.254896424E+00 1.257974693E+00 1.260849006E+00 1.263198329E+00 1.264637079E+00 1.264584512E+00 1.263306476E+00 1.260236998E+00 1.255323340E+00 1.248372968E+00 1.239132677E+00
1.624993176E+01 1.241870091E+00 1.244656494E+00 1.247366212E+00 1.249722712E+00 1.251332184E+00 1.251354736E+00 1.250206466E+00 1.246636881E+00 1.239428429E+00 1.227129988E+00 1.205711034E+00
1.574996808E+01 1.225461875E+00 1.227129684E+00 1.228274668E+00 1.228106200E+00 1.225289386E+00 1.217301889E+00 1.200440364E+00 1.168548008E+00 1.113830808E+00 1.028798145E+00 1.006338318E+00
1.524993176E+01 1.204547494E+00 1.200246241E+00 1.189132081E+00 1.164512760E+00 1.115709646E+00 1.030183036E+00 1.009963932E+00 1.010962743E+00 1.013344448E+00 1.017571799E+00 1.024225852E+00
